clip_id,variant,frame,n_valid,s_frame,mad_log,moge_mask_fraction,lingbot_conf_fraction
scene-0931_CAM_FRONT_b631c946_bc33d196,G51-B,2,135396,11.980772593732514,0.058485439326614985,0.994950489848449,0.8934875108344497
scene-0931_CAM_FRONT_b631c946_bc33d196,G51-B,3,126863,12.08312540903141,0.0322132545465057,0.9851469545347097,0.8462099125364432
scene-0931_CAM_FRONT_b631c946_bc33d196,G51-B,4,117288,12.095593682650863,0.03133458928535626,0.9736624379481522,0.7710122659102251
scene-0931_CAM_FRONT_35e0c40a_6713ca52,G51-B,0,132972,12.873995607998703,0.01923761563718762,0.9734260499566622,0.8781748220523731
scene-0931_CAM_FRONT_35e0c40a_6713ca52,G51-B,1,135217,12.536490467670284,0.016142769840688853,0.9727168859821921,0.8948204764531296
scene-0931_CAM_FRONT_35e0c40a_6713ca52,G51-B,2,130622,12.87274421430644,0.02258107011587107,0.9702019804060621,0.869290573372206
scene-0931_CAM_FRONT_35e0c40a_6713ca52,G51-B,3,120765,13.331260662220846,0.019770831671774847,0.9711803640375068,0.8037520027315945
scene-0931_CAM_FRONT_35e0c40a_6713ca52,G51-B,4,116702,13.773861265646733,0.024414723834908614,0.9703727050665826,0.776797205368634
scene-0931_CAM_FRONT_7f5e00d5_9fc32f87,G51-B,0,103525,12.907472826086956,0.024353728659605167,0.9663672418774459,0.6797796338612665
scene-0931_CAM_FRONT_7f5e00d5_9fc32f87,G51-B,1,100155,12.91784233863798,0.028504053375757454,0.9659010322275629,0.6576510913245607
scene-0931_CAM_FRONT_7f5e00d5_9fc32f87,G51-B,2,97472,12.832704568541489,0.028870129212429152,0.9653166285819347,0.6400401859585533
scene-0931_CAM_FRONT_7f5e00d5_9fc32f87,G51-B,3,98127,12.771433971774194,0.028850659630273334,0.9656055472382002,0.6443345678039556
scene-0931_CAM_FRONT_7f5e00d5_9fc32f87,G51-B,4,98212,12.81703905596781,0.0289194462322786,0.9650277099256691,0.644892706117196
scene-0962_CAM_FRONT_b2a93b02_2463d4ed,G51-B,0,68528,27.39145251251042,0.031840092090504424,0.8512922543534789,0.4613045990597011
scene-0962_CAM_FRONT_b2a93b02_2463d4ed,G51-B,1,68739,27.320861699256245,0.03750961874356795,0.8660139731568303,0.4564520789010585
scene-0962_CAM_FRONT_b2a93b02_2463d4ed,G51-B,2,70478,27.7689624322573,0.023891569843277338,0.8619165813043365,0.4664591705408032
scene-0962_CAM_FRONT_b2a93b02_2463d4ed,G51-B,3,66485,27.554826280041798,0.02661215603009648,0.8584495574291493,0.44409424001260733
scene-0962_CAM_FRONT_b2a93b02_2463d4ed,G51-B,4,68612,29.06429906170484,0.025469319886977537,0.8730859139022404,0.4578572741838048
scene-0962_CAM_FRONT_754e47c5_c8634c59,G51-B,0,71918,24.8671193317028,0.015750695646143953,0.8808604522890238,0.47993328605573504
scene-0962_CAM_FRONT_754e47c5_c8634c59,G51-B,1,70550,25.851769536238827,0.01267415627416879,0.8860609881018044,0.467680508496835
