clip_id,group,condition,corrector,is_oracle,scale_used,tp,fp,fn,precision,recall,iou,n_pred_occupied,canonical_occupied,native_occupied,frac_pred_in_eval_mask,n_fused_points,frac_points_in_grid
scene-0927_CAM_FRONT_39685006_f6c8351e,scene-0927,G51-B,dilate_r2,0,23.56214190221544,3858,7631,8836,0.3357994603533815,0.30392311328186544,0.18981549815498155,11489,202469,30531,0.37630604958894237,552625,0.696758199502375
scene-0927_CAM_FRONT_39685006_f6c8351e,scene-0927,G51-C,raw,0,18.562169376959243,1497,1733,11197,0.4634674922600619,0.11792973058137703,0.10376377625285922,3230,32324,8418,0.3837015918270373,552625,0.7657995928522958
scene-0927_CAM_FRONT_39685006_f6c8351e,scene-0927,G51-C,dilate_r2,0,18.562169376959243,3969,7464,8725,0.3471529782209394,0.31266740192216796,0.19689453318781625,11433,168997,25463,0.44900443781172683,552625,0.7657995928522958
scene-0927_CAM_FRONT_39685006_f6c8351e,scene-0927,G51-D,raw,0,23.56214190221544,2045,2013,10649,0.503942828979793,0.16109973215692452,0.13904943224314953,4058,38123,10245,0.3960956564177648,552625,0.696758199502375
scene-0927_CAM_FRONT_39685006_f6c8351e,scene-0927,G51-D,dilate_r2,0,23.56214190221544,3858,7631,8836,0.3357994603533815,0.30392311328186544,0.18981549815498155,11489,202469,30531,0.37630604958894237,552625,0.696758199502375
scene-0927_CAM_FRONT_ceb32049_c485bc17,scene-0927,M0,raw,0,27.3665,494,1113,11165,0.3074051026757934,0.04237070074620465,0.03867835891011588,1607,23348,6301,0.25503888271702907,489889,0.4156329290921005
scene-0927_CAM_FRONT_ceb32049_c485bc17,scene-0927,M0,dilate_r2,0,27.3665,1387,3930,10272,0.2608613880007523,0.11896389055665152,0.08897299377766374,5317,121765,18420,0.28865363735070576,489889,0.4156329290921005
scene-0927_CAM_FRONT_ceb32049_c485bc17,scene-0927,M1,raw,0,27.346483208664385,494,1106,11165,0.30875,0.04237070074620465,0.03869956913435174,1600,23376,6291,0.2543315848036878,489889,0.4166209080016085
scene-0927_CAM_FRONT_ceb32049_c485bc17,scene-0927,M1,dilate_r2,0,27.346483208664385,1383,3948,10276,0.2594259988745076,0.11862080795951625,0.08861408342410457,5331,121747,18428,0.2892880399392229,489889,0.4166209080016085
scene-0927_CAM_FRONT_ceb32049_c485bc17,scene-0927,OR,raw,1,20.196705108635893,1998,940,9661,0.6800544588155207,0.17136975726906253,0.1585840146043337,2938,28355,6965,0.42182340272792535,489889,0.8005037875926996
scene-0927_CAM_FRONT_ceb32049_c485bc17,scene-0927,OR,dilate_r2,1,20.196705108635893,3519,3850,8140,0.4775410503460442,0.3018269148297453,0.22690050938164935,7369,128916,19324,0.38133926723245704,489889,0.8005037875926996
scene-0927_CAM_FRONT_ceb32049_c485bc17,scene-0927,G51-A,raw,0,18.409421526054594,1923,992,9736,0.6596912521440823,0.1649369585727764,0.15200379416646906,2915,26633,6564,0.44408897014015847,489889,0.8386940715141593
scene-0927_CAM_FRONT_ceb32049_c485bc17,scene-0927,G51-A,dilate_r2,0,18.409421526054594,3785,3915,7874,0.4915584415584416,0.32464190753924005,0.24303326056247593,7700,122727,18363,0.4193214616348091,489889,0.8386940715141593
scene-0927_CAM_FRONT_ceb32049_c485bc17,scene-0927,G51-B,raw,0,22.898733428030308,1010,1074,10649,0.4846449136276392,0.08662835577665323,0.07932144820545041,2084,27881,7043,0.2958966349566946,489889,0.6922343632945422
scene-0927_CAM_FRONT_ceb32049_c485bc17,scene-0927,G51-B,dilate_r2,0,22.898733428030308,2498,4019,9161,0.3833052017799601,0.21425508191097006,0.15933154739124888,6517,129496,19493,0.33432514235879546,489889,0.6922343632945422
scene-0927_CAM_FRONT_ceb32049_c485bc17,scene-0927,G51-C,raw,0,18.409421526054594,1923,992,9736,0.6596912521440823,0.1649369585727764,0.15200379416646906,2915,26633,6564,0.44408897014015847,489889,0.8386940715141593
scene-0927_CAM_FRONT_ceb32049_c485bc17,scene-0927,G51-C,dilate_r2,0,18.409421526054594,3785,3915,7874,0.4915584415584416,0.32464190753924005,0.24303326056247593,7700,122727,18363,0.4193214616348091,489889,0.8386940715141593
scene-0927_CAM_FRONT_ceb32049_c485bc17,scene-0927,G51-D,raw,0,22.898733428030308,1010,1074,10649,0.4846449136276392,0.08662835577665323,0.07932144820545041,2084,27881,7043,0.2958966349566946,489889,0.6922343632945422
scene-0927_CAM_FRONT_ceb32049_c485bc17,scene-0927,G51-D,dilate_r2,0,22.898733428030308,2498,4019,9161,0.3833052017799601,0.21425508191097006,0.15933154739124888,6517,129496,19493,0.33432514235879546,489889,0.6922343632945422
scene-0927_CAM_FRONT_4ef4a5d9_0d9c4c2d,scene-0927,M0,raw,0,27.3665,213,355,9797,0.375,0.02127872127872128,0.020549927641099856,568,19605,5469,0.10385810934357287,394580,0.3206092554108166
scene-0927_CAM_FRONT_4ef4a5d9_0d9c4c2d,scene-0927,M0,dilate_r2,0,27.3665,719,1816,9291,0.283629191321499,0.07182817182817183,0.060798241163537964,2535,119232,18308,0.13846405942757264,394580,0.3206092554108166
scene-0927_CAM_FRONT_4ef4a5d9_0d9c4c2d,scene-0927,M1,raw,0,25.472744943435533,253,373,9757,0.40415335463258784,0.025274725274725275,0.024366753346816913,626,20400,5635,0.11109139307897072,394605,0.43593973720556
scene-0927_CAM_FRONT_4ef4a5d9_0d9c4c2d,scene-0927,M1,dilate_r2,0,25.472744943435533,1029,2070,8981,0.33204259438528555,0.1027972027972028,0.08518211920529802,3099,120477,18525,0.16728744939271256,394605,0.43593973720556
scene-0927_CAM_FRONT_4ef4a5d9_0d9c4c2d,scene-0927,OR,raw,1,17.37039760949094,1780,679,8230,0.7238714924766165,0.17782217782217782,0.16652633548507811,2459,20286,5332,0.4611777944486122,394605,0.9377934896922239
scene-0927_CAM_FRONT_4ef4a5d9_0d9c4c2d,scene-0927,OR,dilate_r2,1,17.37039760949094,3562,3577,6448,0.49894943269365455,0.35584415584415585,0.26216236108044455,7139,111087,17041,0.4189308139193709,394605,0.9377934896922239
scene-0927_CAM_FRONT_4ef4a5d9_0d9c4c2d,scene-0927,G51-A,raw,0,17.76421072390224,1840,652,8170,0.7383627608346709,0.1838161838161838,0.17257550178202963,2492,20671,5342,0.466491950580307,394605,0.9310652424576475
scene-0927_CAM_FRONT_4ef4a5d9_0d9c4c2d,scene-0927,G51-A,dilate_r2,0,17.76421072390224,3524,3457,6486,0.5047987394356109,0.35204795204795203,0.2616766911710106,6981,112838,17227,0.40523596679630813,394605,0.9310652424576475
scene-0927_CAM_FRONT_4ef4a5d9_0d9c4c2d,scene-0927,G51-B,raw,0,21.076492697594503,1325,493,8685,0.7288228822882288,0.13236763236763235,0.12615443206702848,1818,22146,5823,0.312210200927357,394605,0.8567200111503909
scene-0927_CAM_FRONT_4ef4a5d9_0d9c4c2d,scene-0927,G51-B,dilate_r2,0,21.076492697594503,3019,2560,6991,0.5411364043735436,0.3015984015984016,0.24017501988862372,5579,120639,18494,0.30166540499621497,394605,0.8567200111503909
