clip_id,group,variant,s_moge,ok,n_valid_total,mad_log_clip,per_frame_log_scale_std,fov_supplied_deg,fov_calibrated_deg,fov_moge_out_deg,teacher_w,teacher_h,crop_x0,crop_x1
08_002075_002095_s5,08,G51-D,22.90555057010135,1,186042,0.07754432095694486,0.02423079249582099,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002100_002120_s5,08,G51-D,21.514517182475885,1,160612,0.08517494751752919,0.040927961003057386,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002125_002145_s5,08,G51-D,20.305357187251392,1,192846,0.08079861561190227,0.045791075047357,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002150_002170_s5,08,G51-D,17.250808133810114,1,203991,0.05206640118381811,0.04687494015349925,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002175_002195_s5,08,G51-D,21.817418053327994,1,168986,0.04517389909890479,0.03578320035379957,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002200_002220_s5,08,G51-D,24.769073087032716,1,188113,0.055493509871002544,0.02598282218546513,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002225_002245_s5,08,G51-D,24.437912946428565,1,186791,0.06241929096923027,0.021444340730485335,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002250_002270_s5,08,G51-D,20.15239584948821,1,174203,0.03787723292835121,0.012766472934410834,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002275_002295_s5,08,G51-D,20.051591539268582,1,158996,0.056059686851867685,0.015508776470454847,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002300_002320_s5,08,G51-D,26.87904172687862,1,194876,0.0457619917972083,0.022007296605201038,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002325_002345_s5,08,G51-D,23.101020925516224,1,190144,0.06533979353680497,0.026977421136778805,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002350_002370_s5,08,G51-D,21.294152462121215,1,191967,0.05022007216409907,0.01234276596223755,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002375_002395_s5,08,G51-D,20.306201531787465,1,175001,0.06440365238367995,0.043512081452165015,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002400_002420_s5,08,G51-D,23.968150153004444,1,171815,0.06694560146975359,0.04300094644711537,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002425_002445_s5,08,G51-D,24.093498955655523,1,157430,0.07584932691294188,0.030862339122335512,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002450_002470_s5,08,G51-D,27.527602577375763,1,197590,0.06566624770815621,0.02357162599410849,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002475_002495_s5,08,G51-D,26.177606016873895,1,204158,0.07004349831899548,0.03442525424243534,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002500_002520_s5,08,G51-D,18.95768273942572,1,178244,0.08194166878744147,0.0978908996232297,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002525_002545_s5,08,G51-D,21.655638651005663,1,168477,0.05542365135154581,0.017672844023134234,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002550_002570_s5,08,G51-D,25.260379714339056,1,177978,0.07980609121146309,0.02186981675194058,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002575_002595_s5,08,G51-D,27.682337853773593,1,202098,0.10135853400204065,0.02761872653192525,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002600_002620_s5,08,G51-D,24.13954249876726,1,235716,0.051816328454377114,0.039969428777435756,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002625_002645_s5,08,G51-D,22.413311398037255,1,192247,0.04694448981468513,0.03501410007368838,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
