clip_id,method,tp,fp,fn,tn,valid,gt_occupied,pred_occupied,iou,precision,recall,fpr,prevalence,volume_ratio
08_003275_003295_s5,seed2_raw,40240,231758,100665,1072946,1445609,140905,271998,0.10797959550585919,0.147942264281355,0.28558248465278024,0.17763262778377317,0.09747103124012095,1.9303644299350626
08_003275_003295_s5,seed2_pool_then_mask,61694,383771,79211,920933,1445609,140905,445465,0.11758494766293866,0.1384934843365921,0.4378410986125404,0.2941441123810458,0.09747103124012095,3.1614563003442036
08_003300_003320_s5,occany_raw,54614,26123,87874,1122539,1291150,142488,80737,0.323905320530689,0.6764432664082143,0.3832884172702263,0.02274211212697904,0.110357433295899,0.5666231542305317
08_003300_003320_s5,occany_pool_then_mask,74347,53905,68141,1094757,1291150,142488,128252,0.37856237238598117,0.5796946636309765,0.5217772724720678,0.04692851334857425,0.110357433295899,0.9000898321262142
08_003300_003320_s5,seed0_raw,48041,183128,94447,965534,1291150,142488,231169,0.14753881873126629,0.20781765721182338,0.33715821683229463,0.159427229245853,0.110357433295899,1.6223752175621806
08_003300_003320_s5,seed0_pool_then_mask,67140,295019,75348,853643,1291150,142488,362159,0.15346040177642872,0.1853881858520705,0.4711975745325922,0.256837085234821,0.110357433295899,2.5416807029363877
08_003300_003320_s5,seed1_raw,48787,244160,93701,904502,1291150,142488,292947,0.12617936727979973,0.16653865716324112,0.3423937454382123,0.2125603528278989,0.110357433295899,2.055941552972882
08_003300_003320_s5,seed1_pool_then_mask,68159,357923,74329,790739,1291150,142488,426082,0.136206038636241,0.15996686083899345,0.4783490539554208,0.3115999310502132,0.110357433295899,2.9903009376228176
08_003300_003320_s5,seed2_raw,50073,170273,92415,978389,1291150,142488,220346,0.16009988457640179,0.2272471476677589,0.35141906686878893,0.1482359475633389,0.110357433295899,1.5464179439672112
08_003300_003320_s5,seed2_pool_then_mask,68023,293807,74465,854855,1291150,142488,361830,0.15591056509930207,0.18799712572202415,0.47739458761439557,0.25578194455810327,0.110357433295899,2.53937173656729
08_003325_003345_s5,occany_raw,28460,21325,135479,1096977,1282241,163939,49785,0.15361861991536402,0.5716581299588229,0.17360115652773286,0.019069088671932983,0.12785350023903463,0.3036800273272376
08_003325_003345_s5,occany_pool_then_mask,48872,51501,115067,1066801,1282241,163939,100373,0.22684738210174527,0.4869038486445558,0.2981108827063725,0.046052855132155714,0.12785350023903463,0.6122582179957179
08_003325_003345_s5,seed0_raw,56077,124854,107862,993448,1282241,163939,180931,0.19417714418285761,0.30993583189171564,0.3420601565216331,0.11164604909943826,0.12785350023903463,1.1036483082122008
08_003325_003345_s5,seed0_pool_then_mask,79806,223519,84133,894783,1282241,163939,303325,0.20597329258913225,0.26310393142668753,0.48680301819579236,0.19987355830535938,0.12785350023903463,1.8502308785584882
08_003325_003345_s5,seed1_raw,53243,195282,110696,923020,1282241,163939,248525,0.14821794939605423,0.21423599235489388,0.3247732388266367,0.17462367052906996,0.12785350023903463,1.5159602047102885
08_003325_003345_s5,seed1_pool_then_mask,79622,318316,84317,799986,1282241,163939,397938,0.1651035240692165,0.20008644562720826,0.48568064950987866,0.2846422522717477,0.12785350023903463,2.4273540768212567
08_003325_003345_s5,seed2_raw,59543,138248,104396,980054,1282241,163939,197791,0.19704024329306025,0.3010399866525777,0.3632021666595502,0.1236231357897956,0.12785350023903463,1.206491438888855
08_003325_003345_s5,seed2_pool_then_mask,84506,246196,79433,872106,1282241,163939,330702,0.2060443512501981,0.255535194827972,0.5154722183251087,0.22015162272802874,0.12785350023903463,2.0172259193968487
08_003350_003370_s5,occany_raw,40235,25598,115806,1015210,1196849,156041,65833,0.22151079889230837,0.6111676514817797,0.2578488986868836,0.02459435361757404,0.13037651366212447,0.4218955274575272
08_003350_003370_s5,occany_pool_then_mask,56745,56607,99296,984201,1196849,156041,113352,0.2668494413302735,0.5006087232691087,0.3636544241577534,0.054387552747480805,0.13037651366212447,0.726424465364872
08_003350_003370_s5,seed0_raw,76261,150450,79780,890358,1196849,156041,226711,0.24881970433063288,0.33637979630454634,0.4887241173794067,0.14455115640925129,0.13037651366212447,1.4528937907344865
08_003350_003370_s5,seed0_pool_then_mask,103464,259772,52577,781036,1196849,156041,363236,0.24882338936012102,0.28483960840885814,0.663056504380259,0.24958685943997355,0.13037651366212447,2.327824097512833
08_003350_003370_s5,seed1_raw,80567,193758,75474,847050,1196849,156041,274325,0.23032370018210457,0.29369178893648046,0.5163194288680539,0.1861611363479143,0.13037651366212447,1.758031542991906
08_003350_003370_s5,seed1_pool_then_mask,104425,309032,51616,731776,1196849,156041,413457,0.22453464294852635,0.2525655630452502,0.6692151421741722,0.2969154733630026,0.13037651366212447,2.6496689972507226
08_003350_003370_s5,seed2_raw,88231,137651,67810,903157,1196849,156041,225882,0.3004201680672269,0.3906065999061457,0.5654347254888138,0.13225397960046426,0.13037651366212447,1.4475810844585717
08_003350_003370_s5,seed2_pool_then_mask,107575,224046,48466,816762,1196849,156041,331621,0.28302730690605044,0.32439139861468363,0.6894021443082267,0.21526160444577674,0.13037651366212447,2.1252170903800924
08_003375_003395_s5,occany_raw,32719,23456,86268,774037,916480,118987,56175,0.22969889710270072,0.5824477080551846,0.27497961962231166,0.029412170388956393,0.12983043819832402,0.4721103986149747
08_003375_003395_s5,occany_pool_then_mask,43499,45415,75488,752078,916480,118987,88914,0.26458923857374,0.48922554378388106,0.36557775219141586,0.056947208314054164,0.12983043819832402,0.7472581038264684
