clip_id,block,variant,s_moge,log_s_moge,ok,n_valid_total,mad_log_clip,per_frame_log_scale_std,per_frame_scale_ratio_max_min,fov_supplied_deg,fov_calibrated_deg,fov_moge_out_deg,fov_moge_out_std
2013_05_28_drive_0006_sync_003305,31,A,20.95574051604596,3.0424126191466336,1,295455,0.05299155268739009,0.02985358702700227,1.0794854594855954,nan,103.74480804467827,104.85233306884766,2.1504630926597734
2013_05_28_drive_0006_sync_003310,31,A,21.977029339216234,3.0899977869395987,1,290995,0.059934588194903604,0.03194951839568617,1.09050006688375,nan,103.74480804467827,103.80403137207031,2.445942193047317
2013_05_28_drive_0006_sync_003315,31,A,23.010016224371686,3.135929609147925,1,288324,0.05635392090875513,0.027868090633305045,1.0760173163695033,nan,103.74480804467827,103.80403137207031,2.680249356341335
2013_05_28_drive_0006_sync_003320,31,A,23.485105714597903,3.156366420835568,1,294711,0.0608111303812926,0.02686670382235407,1.0684171788391585,nan,103.74480804467827,102.88146209716797,2.735402813219023
2013_05_28_drive_0006_sync_003325,31,A,24.889282590083386,3.2144372927452762,1,298684,0.08651896299831185,0.03405124206662359,1.1011126750767395,nan,103.74480804467827,102.88146209716797,2.796395759234861
2013_05_28_drive_0006_sync_003330,31,A,26.106865284974095,3.262198317478758,1,299000,0.09136005512743095,0.03527062209313631,1.0995019908255381,nan,103.74480804467827,102.88146209716797,1.7939970400952336
2013_05_28_drive_0006_sync_003335,31,A,25.91783456583969,3.2549313250095846,1,309932,0.08987584441323504,0.07370504658506058,1.234006411030458,nan,103.74480804467827,104.7785873413086,2.3878454606036863
2013_05_28_drive_0006_sync_003340,31,A,25.04430771151052,3.2206465646431717,1,321230,0.08027735990972795,0.07216126436732204,1.226702543409363,nan,103.74480804467827,106.03585052490234,1.8312874899410092
2013_05_28_drive_0006_sync_003345,31,A,24.04704125527224,3.1800119642548026,1,332099,0.0783430088228747,0.06323124348411872,1.1870980363852384,nan,103.74480804467827,106.03585052490234,1.4026642603090136
2013_05_28_drive_0006_sync_003350,31,A,23.535674030658253,3.158517313944097,1,328634,0.07708324578147607,0.07193288539940905,1.2039251687715717,nan,103.74480804467827,104.7785873413086,2.2892224576137115
2013_05_28_drive_0006_sync_003355,31,A,23.49031767436026,3.1565883223920728,1,326679,0.08459347461589672,0.06972430761541407,1.192624707484473,nan,103.74480804467827,104.36710357666016,2.864396433326642
2013_05_28_drive_0006_sync_003360,31,A,22.86432528409091,3.129577847997214,1,328886,0.08038901677665988,0.07470893209778023,1.2051004211007348,nan,103.74480804467827,104.36710357666016,2.377764251295323
2013_05_28_drive_0006_sync_003365,31,A,22.627243413386843,3.1191546410631084,1,329397,0.08792062485775487,0.07388622932082445,1.2036358194230246,nan,103.74480804467827,102.68524932861328,1.6287387408645733
2013_05_28_drive_0006_sync_003370,32,A,21.691577183464844,3.0769240369699657,1,327575,0.06778669322459763,0.05066482981575304,1.1434834149959323,nan,103.74480804467827,101.59906768798828,1.5805076032579697
2013_05_28_drive_0006_sync_003375,32,A,20.667134161646587,3.028544716845972,1,322203,0.05986159468983843,0.04683832884492404,1.1370958457310867,nan,103.74480804467827,101.22747039794922,1.7579251097225967
2013_05_28_drive_0006_sync_003380,32,A,20.058832908163268,2.998669600789583,1,314796,0.06683422830898111,0.06758975701762322,1.2016263369485183,nan,103.74480804467827,101.22747039794922,2.1000940875238387
2013_05_28_drive_0006_sync_003385,32,A,20.000544447942904,2.9957594955806135,1,313816,0.06691636066114581,0.059084907905347116,1.1758344724581071,nan,103.74480804467827,100.60247802734375,1.138726290730454
2013_05_28_drive_0006_sync_003390,32,A,20.219558306277058,3.0066503689559614,1,316977,0.0651980692328431,0.05745883908153459,1.1653457944400576,nan,103.74480804467827,100.40399169921875,0.6737875369086647
2013_05_28_drive_0006_sync_003395,32,A,19.89279142680921,2.990357426246907,1,316303,0.05500624834919021,0.04285481682231491,1.123013810631441,nan,103.74480804467827,99.97869873046875,0.5999517880917272
2013_05_28_drive_0006_sync_003400,32,A,18.982266217979124,2.943505186369154,1,314985,0.049128700591448915,0.02454309281919725,1.0675474922409611,nan,103.74480804467827,99.20197296142578,2.059451286986796
2013_05_28_drive_0006_sync_003405,32,A,18.91825731981982,2.940127451549612,1,308637,0.05002655214864182,0.0340139584168191,1.0996711232676069,nan,103.74480804467827,99.14888763427734,2.4158676357776545
2013_05_28_drive_0006_sync_003410,32,A,18.6548857661862,2.9261080831585913,1,307081,0.059614438303353445,0.04438949019234932,1.1244461227338194,nan,103.74480804467827,96.45743560791016,2.0589019844836036
2013_05_28_drive_0006_sync_003415,32,A,18.133135697193378,2.8977409660825564,1,313689,0.06427868300052797,0.05057831717551861,1.165915598747082,nan,103.74480804467827,96.29313659667969,1.4984323114735036
2013_05_28_drive_0006_sync_003420,32,A,18.130897004013757,2.897617499770858,1,305114,0.0760959685390663,0.06381508729944195,1.209999772269005,nan,103.74480804467827,96.29313659667969,1.7766490411536542
2013_05_28_drive_0006_sync_003425,32,A,17.67855113636364,2.872352104550771,1,303688,0.08002969327819165,0.07231940671317287,1.2200914169342427,nan,103.74480804467827,96.45743560791016,2.236911463406026
