clip_id,block,anchor,s_oracle,s_oracle_anchor_only,s_oracle_voxel_centre,ok,n_valid_lidar_px,s_C0,s_C3,s_A,s_B,absrel_C0,absrel_C3,absrel_A,absrel_B,absrel_OR
2013_05_28_drive_0006_sync_001220,11,1220,20.653313636669168,20.670248591124714,21.204199393116188,1,99205,27.3665,27.430600145002863,22.55495351192643,22.0539689256515,0.3356414362850946,0.33868067765587906,0.11389428140837851,0.09360608584743679,0.05784803211048723
2013_05_28_drive_0006_sync_001225,11,1225,20.496434103792964,20.677051117434154,21.740787792211894,1,99863,27.3665,27.330001207517494,22.875686781342726,22.43265254173371,0.33478410613434073,0.3330433521451072,0.12685986619004483,0.1088854086294635,0.060851619852903605
2013_05_28_drive_0006_sync_001230,11,1230,21.47120326320085,24.413063114218538,25.226561435017448,1,101113,27.3665,27.643893519165513,23.87107289813168,23.608382907507014,0.2694022169901662,0.28159611886269204,0.13431901078591701,0.12725805926692516,0.0952823209504915
2013_05_28_drive_0006_sync_001235,11,1235,22.316489402690614,24.7188690751712,25.145473933720638,1,101138,27.3665,28.043830520593676,23.9442218181274,24.052947888664875,0.22132668024309654,0.24963770790469597,0.10485355954160148,0.10701149789581504,0.09141334668628
2013_05_28_drive_0006_sync_001240,11,1240,22.791060081656408,23.928666092905235,24.469173374485393,1,101125,27.3665,27.88172786210424,22.95055828263274,23.68862689690238,0.22071463731513524,0.242169406137914,0.09161578020980883,0.09747739348061567,0.09165246196116271
2013_05_28_drive_0006_sync_001245,11,1245,22.698660652766776,23.36343554827616,24.115270577048864,1,101849,27.3665,28.099599274138622,22.421857426895887,23.206218300065444,0.2111245545369132,0.24152449996066913,0.07786363314821966,0.07783751784272677,0.07655173223900825
2013_05_28_drive_0006_sync_001250,11,1250,22.684895550430326,22.307464765998958,22.77553393295257,1,102480,27.3665,29.270105913157597,23.033895429870892,23.38774950693689,0.19806643340671815,0.2775782088586675,0.05998667259096743,0.06424227691665733,0.058670213231942145
2013_05_28_drive_0006_sync_001255,11,1255,23.083589159244163,23.703234554363572,23.87685421057899,1,102582,27.3665,29.878405495919605,23.508801133019425,23.508297539010634,0.1854589023992045,0.28824884968131254,0.06147898168863822,0.06147230974489837,0.05802564510908201
2013_05_28_drive_0006_sync_001260,11,1260,22.76387194269682,22.866971366614344,23.442729060961433,1,102937,27.3665,29.969741945913526,23.676589016341918,23.118097539168932,0.19516241405501955,0.3048978045414874,0.06440254182741685,0.05411943523349864,0.05211080493691797
2013_05_28_drive_0006_sync_001265,11,1265,22.83791518887841,23.345003277288455,23.24035962606827,1,102597,27.3665,30.235196938340636,24.189218283233753,23.347607011554622,0.19448147826924958,0.31564387679626726,0.07581891004311328,0.056437011077406896,0.05210042793203917
2013_05_28_drive_0006_sync_001270,11,1270,23.361150861673092,22.99568476067074,22.930509652513216,1,102389,27.3665,31.04122339661607,24.501745702885213,23.766299516726765,0.18346312595824646,0.3379316631475441,0.07758542514996256,0.06157905599058753,0.057299837887981694
2013_05_28_drive_0006_sync_001275,11,1275,23.862269877318866,24.6320620668652,24.422127173247432,1,102079,27.3665,31.302416040145644,24.041444587821662,23.385058052218117,0.1726689596092588,0.3363086243710161,0.06669858494799123,0.06607163026933699,0.06570949161979626
2013_05_28_drive_0006_sync_001280,11,1280,23.221540002714708,23.30599823073995,23.279246849716394,1,102661,27.3665,29.70040344168828,22.096103003384098,21.670717786528147,0.21929536416066375,0.32143745046699834,0.0789051307282476,0.08585745289104933,0.07415718227059832
2013_05_28_drive_0006_sync_001285,11,1285,21.747775729112277,21.80569962839258,22.6268706659453,1,102611,27.3665,28.12503381447071,20.52915643882175,20.0927314613622,0.27341597943009016,0.3082773396778586,0.07193101846759795,0.08534846680077238,0.05713659544450504
2013_05_28_drive_0006_sync_001290,11,1290,20.093758355473362,20.42729428576647,21.129989147754348,1,101333,27.3665,27.167304686690798,18.75321255820488,18.433849973911748,0.37226001476559073,0.362386341241198,0.09324061167210627,0.10359208296928889,0.07249374039429843
2013_05_28_drive_0006_sync_001295,12,1295,18.419108512618603,17.76161141321513,18.007306501857407,1,96714,27.3665,25.627042689534182,17.1213808779346,16.910496082787656,0.4892767090188655,0.3957522094107296,0.09244236449433965,0.10131171045255248,0.06520133365406387
2013_05_28_drive_0006_sync_001300,12,1300,17.343024780837965,17.24768068893993,17.275489787474932,1,96377,27.3665,24.742068359092745,15.828478885719225,15.902938894149832,0.5871710075445006,0.4373880200105296,0.1071925579482083,0.10405213986798428,0.07282368022536621
2013_05_28_drive_0006_sync_001305,12,1305,17.405345696082676,17.65510767894605,17.866160432599685,1,94745,27.3665,23.251400673694423,16.22109991776316,16.61936809738956,0.6008516707716917,0.36399382985018486,0.08868055658042553,0.07879009976852483,0.07459378105646787
2013_05_28_drive_0006_sync_001310,12,1310,17.924190903774218,18.979208642745252,19.06578835960816,1,95105,27.3665,24.663450498352624,16.559847198641762,17.24933945815451,0.5483369807200678,0.3987531492499032,0.09511564017464859,0.07814431285388501,0.07525670581399295
2013_05_28_drive_0006_sync_001315,12,1315,19.018335377121478,19.465192810788064,20.039993504748338,1,95736,27.3665,25.911681830626684,17.2138548704955,18.383822086352655,0.4717772770903046,0.39532443408539214,0.11039628451766076,0.08271923734370602,0.08100595483273336
2013_05_28_drive_0006_sync_001320,12,1320,19.232172201902824,19.466962952130697,19.943560041451956,1,99334,27.3665,26.3065250583621,17.112746173160694,18.50884698275862,0.44567736661795343,0.3906204368092404,0.11630671547068981,0.06976189130166745,0.06308086876140342
2013_05_28_drive_0006_sync_001325,12,1325,19.578536360801845,20.56663687485248,21.012624827598373,1,99556,27.3665,26.571673972138413,17.245417220744685,19.002861784924143,0.4105971011159031,0.3706186090281297,0.1341822529160502,0.07520537359094093,0.07021158089765446
2013_05_28_drive_0006_sync_001330,12,1330,19.763772436288434,21.383793737012965,21.75890789339326,1,96536,27.3665,27.071208866536484,17.20016797482504,19.20552920112227,0.38021718995727627,0.36595390184386606,0.15804539610040766,0.08736019316507138,0.08220725770363134
2013_05_28_drive_0006_sync_001335,12,1335,20.028097141927738,21.102422763078717,21.27316309971764,1,95248,27.3665,27.30895447559267,17.19762456859361,19.043008474576276,0.35544911468800605,0.35276075508116345,0.16758640808554265,0.0920669450109437,0.07764583785397888
2013_05_28_drive_0006_sync_001340,12,1340,20.84650776825278,21.273795670407594,21.897226230037003,1,95156,27.3665,27.884370481168112,17.787566189236113,19.873975773269006,0.31895489341805894,0.34257821159458385,0.16305341217032476,0.08848377317243587,0.07688680442137967
2013_05_28_drive_0006_sync_001345,12,1345,21.02183622820939,20.568434425677257,20.979647278965484,1,95475,27.3665,28.27712776673229,18.170587604801824,20.088775162623065,0.3256563358146398,0.3677924824390228,0.14540402095806512,0.0795144093139498,0.07247834216040919
2013_05_28_drive_0006_sync_001350,12,1350,20.83307676757544,21.09432305686307,21.753834154245858,1,96764,27.3665,27.7092443649594,18.63708572292447,20.171716038300413,0.3135114477344249,0.3291669960437355,0.12574931552204513,0.0761683669885978,0.07061509607998136
2013_05_28_drive_0006_sync_001355,12,1355,19.528888450078064,19.58592585483003,20.624270289795312,1,99799,27.3665,26.65375374297356,19.92161458333333,19.315719102036386,0.3893411724650868,0.3543661377555671,0.07885893531559021,0.07897358592563719,0.07783604627682948
2013_05_28_drive_0006_sync_001360,12,1360,18.912408802110367,19.938593593496833,20.292959172571045,1,99256,27.3665,26.194530370844188,19.714142851179876,18.973785384860044,0.43460918713163255,0.3749077062314402,0.07529148969532028,0.06782058047936534,0.06797650996531478
2013_05_28_drive_0006_sync_001365,12,1365,17.87517178947804,17.900480439385888,18.704983650002646,1,95044,27.3665,24.911799900759142,18.760443037974685,18.008650971104995,0.509015470618176,0.37865658608744623,0.08465436773601945,0.07542911813813452,0.07593661828698593
2013_05_28_drive_0006_sync_001370,12,1370,17.561048339364316,17.475081959010282,18.152100470164818,1,90325,27.3665,24.608061349203094,18.405426709641258,17.731041861492102,0.5372079877157508,0.3890087400164262,0.09195802328292817,0.08471878879667669,0.08557793654803322
2013_05_28_drive_0006_sync_001375,12,1375,18.89236881658331,20.13729479426904,20.609182952732926,1,89881,27.3665,26.489106116997103,19.16891100222863,18.912021396396398,0.4365307625639124,0.3931999278749066,0.10019098386870955,0.10030408074271618,0.10041222444757077
2013_05_28_drive_0006_sync_001380,12,1380,19.964411254413772,20.213098407015128,20.547512014526237,1,92810,27.3665,27.404969196955058,19.625646386619,19.74874761450381,0.3885675685472054,0.39037893015196923,0.10687231513525088,0.1051943247809188,0.1036694769654501
2013_05_28_drive_0006_sync_001385,12,1385,21.35585059929807,22.46361961566206,23.000994098395832,1,94732,27.3665,28.22980499919029,20.047756146452844,20.60977454893562,0.30230188969345395,0.33966110090832013,0.12636793049653225,0.11329387459591907,0.10602672870762707
2013_05_28_drive_0006_sync_001390,12,1390,22.11883973335325,21.977219891041276,22.816396191029092,1,99638,27.3665,28.537076289538113,20.232366684654636,21.334639005650494,0.2667303471971365,0.31626209612241424,0.13678314106826775,0.10972090443221892,0.10228736154501836
2013_05_28_drive_0006_sync_001395,13,1395,22.37716907486573,22.603342341631155,23.137848541954597,1,100781,27.3665,28.262760970649175,20.216231460942936,21.452126498937467,0.22945452187787388,0.26582194035221035,0.133255520499824,0.09550654407659498,0.08439977828593588
2013_05_28_drive_0006_sync_001400,13,1400,23.022540866940968,23.148447420259426,23.483529030725872,1,101720,27.3665,29.05003410464555,21.068978899476157,22.284996991789356,0.1995956871740102,0.26742103094509634,0.11245891988569566,0.08003321959060593,0.07405906396796166
2013_05_28_drive_0006_sync_001405,13,1405,22.880851959038573,23.930926331004745,24.05588206896446,1,101774,27.3665,28.557998369728292,21.021824840835727,21.898951029798422,0.19379762712669682,0.24206519568999207,0.11012006211302157,0.08425993362601455,0.07426419693538272
2013_05_28_drive_0006_sync_001410,13,1410,23.375211345402548,24.162616853637175,24.56683989054709,1,97567,27.3665,28.229929040658753,20.73623654115698,21.722000771933565,0.18922989523866235,0.22236678361749732,0.12960072333164185,0.10240809627449352,0.08654400490286879
2013_05_28_drive_0006_sync_001415,13,1415,22.749121356285244,22.833686114527374,23.199305405233197,1,97577,27.3665,27.728865383611364,20.407771898352586,20.76312619600874,0.23626449177698922,0.25156445585333725,0.12483350026896078,0.11567905549287291,0.09323375664196136
2013_05_28_drive_0006_sync_001420,13,1420,20.929615059622147,22.53095840894868,22.295728137839582,1,95524,27.3665,27.23192031979421,19.328451242609017,19.03361541256708,0.3188194595853638,0.31252243806374685,0.10808060987714711,0.11689240832488067,0.08372610612622564
2013_05_28_drive_0006_sync_001425,13,1425,19.424140822144125,18.82381850198494,19.31235999558149,1,94068,27.3665,27.20282182897742,17.76030833848161,17.494139000103992,0.4304860062429984,0.42215542941701095,0.10389722393509783,0.11482395697390543,0.06692569062566482
2013_05_28_drive_0006_sync_001430,13,1430,17.578787545851895,17.342382107512737,17.108689270104232,1,93421,27.3665,24.541855912245932,16.487390051354893,15.76503332234363,0.5625713325999211,0.40577497649867034,0.08978726248156296,0.11799973529311858,0.0743758687445184
2013_05_28_drive_0006_sync_001435,13,1435,17.051448753774444,16.631413552059755,16.237519502958605,1,93294,27.3665,21.867075190947116,16.331221147017043,15.408000364141948,0.629296525744665,0.3151583756994562,0.08436225507522915,0.10978476198659302,0.08169382485486466
2013_05_28_drive_0006_sync_001440,13,1440,16.258055741425913,15.077681115173514,14.979258101003452,1,92221,27.3665,19.18346681835511,16.093303239264458,14.603892118863046,0.7326614807951991,0.24156397978799082,0.10687454603467025,0.12262146968286215,0.10857479296689033
2013_05_28_drive_0006_sync_001445,13,1445,16.063816870907797,14.920755038497129,15.18410663153608,1,89614,27.3665,18.895295583957047,16.495153985507248,14.927170973557692,0.7415827826058207,0.23520159692471457,0.11963580571408158,0.11338876920542106,0.11155993991778616
2013_05_28_drive_0006_sync_001450,13,1450,15.526663614839613,15.176373103500984,15.629413649879849,1,83336,27.3665,18.53227845155839,16.919694842333058,15.110653437752216,0.764437387548451,0.23894478613119371,0.15705167581284224,0.12052413845882719,0.1206999791056491
2013_05_28_drive_0006_sync_001455,13,1455,15.855284213845312,15.652858177766824,15.761040689391711,1,82592,27.3665,19.327067946436298,17.391836313100963,15.517320360938886,0.7565075819778219,0.2810235967320039,0.17780841424140806,0.12809599362140808,0.1280932540705562
2013_05_28_drive_0006_sync_001460,13,1460,15.76855223117901,15.634945821632456,16.111059236153608,1,82026,27.3665,19.496718287578794,16.892713282772903,15.5373815317623,0.7537997295071719,0.2805583430121816,0.13650713796789685,0.10242264110230995,0.10126641516970714
2013_05_28_drive_0006_sync_001465,13,1465,16.802703256793375,16.826762670496734,17.241315385619867,1,80197,27.3665,20.898265567237786,17.503826304707175,16.563087262151477,0.644155675582772,0.2784917799344905,0.10412339055070897,0.09066386397137506,0.08952448817830648
2013_05_28_drive_0006_sync_001470,13,1470,17.455919155266034,18.273100605077442,18.44390207698323,1,82057,27.3665,22.308997002296667,18.009941197943117,17.302330196716227,0.5739423189993593,0.2975419612613817,0.09194941386631589,0.08621948441120404,0.08562734671510655
2013_05_28_drive_0006_sync_001475,13,1475,18.225737712768698,18.607685598510443,18.921886814901377,1,87949,27.3665,23.532903464463622,18.534624328098648,17.750092844202896,0.5022996479658658,0.3048848819750163,0.09423863879280533,0.09536773143121796,0.09196262626696051
2013_05_28_drive_0006_sync_001480,13,1480,18.4646843121849,18.925819504879158,18.790494209143606,1,88595,27.3665,23.53039176657957,18.98347662547018,17.96566815230833,0.47332319137651724,0.27443767486460197,0.0740734063555447,0.07844561677846876,0.07100759793852748
2013_05_28_drive_0006_sync_001485,13,1485,18.72927274410816,19.55231600648698,19.674890844364118,1,96037,27.3665,23.08293913222969,19.214157565187556,17.347762814364874,0.4546241492878497,0.23800881005261626,0.08682618599053148,0.11266394624144253,0.08558379285796934
2013_05_28_drive_0006_sync_001490,13,1490,17.842935388752203,17.938821616842866,18.167562174877062,1,99445,27.3665,21.69123884846972,18.934946695963543,16.37799207716879,0.5327704880803275,0.2241312947635669,0.09031091939733385,0.10627258184088087,0.06826744759566043
2013_05_28_drive_0006_sync_001495,14,1495,17.545236144040306,17.435829103949228,17.64735584665509,1,100692,27.3665,21.572004220762516,18.72587443454579,16.146954217657346,0.5600530822875005,0.23518752289347863,0.08468994511735105,0.09215435899399074,0.05503644352586061
2013_05_28_drive_0006_sync_001500,14,1500,16.84919014754779,16.91356060575055,17.021157644010355,1,99016,27.3665,20.00984188651597,18.064440088364687,15.820020946557966,0.6525221036201152,0.21451515752515235,0.10198740672978095,0.07478570478605052,0.060039905981073505
2013_05_28_drive_0006_sync_001505,14,1505,16.28938910868822,16.736716086749244,16.383463175604835,1,97338,27.3665,18.327719752441975,17.750028360963217,15.56620441872593,0.7419504418279451,0.17543389688030753,0.1405145330238434,0.08015398148458812,0.07835407910001463
2013_05_28_drive_0006_sync_001510,14,1510,15.342136065479801,15.781739016961785,15.384540181372156,1,96017,27.3665,17.820163282246074,16.64984778970452,14.844850973886986,0.8086665654445448,0.1883985628625263,0.12249161074606059,0.07931606736708151,0.07831630333337289
2013_05_28_drive_0006_sync_001515,14,1515,15.248335479175305,15.781830605938362,15.28412694534012,1,92052,27.3665,18.32111536881329,16.35330060206422,14.877944613127728,0.7748318494721262,0.19684767231433994,0.09200301978397972,0.06416726976749963,0.06181830916618083
2013_05_28_drive_0006_sync_001520,14,1520,16.209671585876357,16.47576211341574,15.90695139386167,1,89624,27.3665,20.61914629027163,16.696911260548525,15.434606436883476,0.6627862020107925,0.259161502410423,0.08705475562424125,0.09095524384438777,0.07969458984881009
2013_05_28_drive_0006_sync_001525,14,1525,16.990647458622153,16.842086624001592,16.99311986270766,1,92148,27.3665,22.553310956951304,16.523946360153257,15.595977124550362,0.6001670217309917,0.3224941259556627,0.07876210852034038,0.11103472728839973,0.07568891285422095
2013_05_28_drive_0006_sync_001530,14,1530,17.54848197109857,17.266164338406792,17.471316643416923,1,90956,27.3665,23.335262160877136,16.626588609483502,16.041382853190104,0.5200104492011264,0.3021521467397775,0.09432446119879899,0.12242860563318064,0.07174825874028842
2013_05_28_drive_0006_sync_001535,14,1535,18.67493814340161,18.135480485599413,18.924368292196473,1,88810,27.3665,24.77338209505016,17.214468489977303,16.98108505347286,0.424564767189196,0.2955325450000905,0.1240325295754226,0.13504468199073538,0.08072717938154812
2013_05_28_drive_0006_sync_001540,14,1540,19.575057211349055,20.032665809061765,19.92346209987723,1,88594,27.3665,26.27177195227461,18.240810308925905,17.933607199950814,0.3636899831951172,0.312756477917237,0.12130140245745276,0.13379573649082233,0.0906213587820226
2013_05_28_drive_0006_sync_001545,14,1545,20.773502477087618,20.78998782380264,20.469129673764634,1,87729,27.3665,27.50586796522208,19.295953502589178,19.16868873314185,0.30794153753312836,0.3139814857848397,0.12062830862935402,0.12485936526693535,0.09319868333432925
2013_05_28_drive_0006_sync_001550,14,1550,20.463835671956836,19.42262102575071,19.48987149216476,1,84210,27.3665,26.989024753755356,20.034108558269065,19.301953124999997,0.33470820855890043,0.3181492996852825,0.09815178215848266,0.11053905808798205,0.09707807240862254
2013_05_28_drive_0006_sync_001555,14,1555,20.60584511451552,20.08973295598366,19.651541849538273,1,83165,27.3665,27.50958600067119,20.422690607666404,19.62785081348054,0.33165374026890954,0.33785925666288363,0.09966777742229617,0.10692861412538825,0.10033782336522125
2013_05_28_drive_0006_sync_001560,14,1560,21.654391498003594,21.981419187615824,21.954161405039788,1,87989,27.3665,27.861776805720105,21.44245515046296,20.914912683823527,0.2717907245051226,0.2917061791392739,0.09020079404401994,0.09545285166427749,0.0904304807617723
2013_05_28_drive_0006_sync_001565,14,1565,22.360123907446564,23.388017567516915,22.989106108465,1,92889,27.3665,28.10968820470484,22.19278080116697,21.72080492215106,0.22803859160339668,0.2568360596223745,0.09075635123095505,0.09445072497736341,0.0905608060034603
2013_05_28_drive_0006_sync_001570,14,1570,22.533411596879755,22.859758004000014,22.375412124841244,1,94263,27.3665,27.862005073865312,21.7620059436601,21.429122161277913,0.22531728881103785,0.24442952387058342,0.09669547608996494,0.10161558545620747,0.09230119319835514
2013_05_28_drive_0006_sync_001575,14,1575,22.202993913896975,22.646252703201355,22.65331046698389,1,95286,27.3665,27.793656196186234,21.137453391335224,21.034460616438352,0.22492235796991356,0.24099360959007243,0.1043539239263231,0.10724705058912454,0.08628414515941708
2013_05_28_drive_0006_sync_001580,14,1580,22.77483272378436,22.2250716701556,22.20977032589539,1,95694,27.3665,28.902682224401154,21.686624502449483,21.47434352703073,0.2043036337668249,0.26278479599029964,0.09575328837677573,0.10216777901296298,0.07797730334627082
2013_05_28_drive_0006_sync_001585,14,1585,23.886881795994235,23.394733467994072,23.471013035906985,1,98270,27.3665,30.188988455330296,22.93997961956522,22.45347303634232,0.16399964952938023,0.2726255233677228,0.0762432822306305,0.08841072423112734,0.06763700634065402
2013_05_28_drive_0006_sync_001590,14,1590,23.970133101317916,23.577499899831615,23.86084787987474,1,98169,27.3665,29.5841931911701,23.32791082753683,22.716229355126092,0.15519517004096284,0.23637459421020535,0.08066441879147933,0.09253323222267382,0.07622367198761637
2013_05_28_drive_0006_sync_001595,15,1595,25.09926324818696,24.997117263837474,25.3339630790876,1,98529,27.3665,31.81470610934954,24.620587384259256,23.74255751243512,0.13152004391228259,0.29001528605256816,0.08089857492894202,0.09316253717840202,0.08034509697991275
2013_05_28_drive_0006_sync_001600,15,1600,25.80838095735185,25.65027113880491,25.988219888048896,1,96465,27.3665,32.70166366032962,25.43959125265204,24.306475458308697,0.10466680042100171,0.28375721185091124,0.08055748550278566,0.09668260902299716,0.0803050127761507
2013_05_28_drive_0006_sync_001605,15,1605,25.328961372834357,25.45769969047843,25.73463213305488,1,98790,27.3665,31.94319010422701,25.19955372334392,24.01242953592029,0.11430750100639706,0.27782048919690244,0.07453640429963682,0.08939283850510774,0.07459206435763296
2013_05_28_drive_0006_sync_001610,15,1610,25.079843923151213,24.46356650595083,24.774677102938487,1,98562,27.3665,30.70582143965815,25.655702437683285,24.18349237124898,0.13380938704909945,0.25492933851801464,0.0870329006551941,0.08392215920149125,0.08043402138247811
2013_05_28_drive_0006_sync_001615,15,1615,24.67514552222752,23.91163965858643,24.050844601711333,1,99030,27.3665,31.72097833202879,24.995911385387494,23.77458279577599,0.1424139141998621,0.30523510989320346,0.08124877061241646,0.07955161679734218,0.07830851803432927
2013_05_28_drive_0006_sync_001620,15,1620,23.9495091938791,22.325495338278362,22.87373427555003,1,97712,27.3665,29.266144007860458,24.295471143460325,23.179014995421248,0.16447190513566246,0.2377947325190665,0.0752624239716143,0.07447515167864581,0.07244398067492346
2013_05_28_drive_0006_sync_001625,15,1625,23.1438926755939,22.50100553018473,22.922812774836075,1,97471,27.3665,29.08458227049142,24.36250713005215,23.18042482429719,0.18807026706320412,0.2568213908276209,0.0856613498602825,0.06831161421030417,0.06820399995113911
2013_05_28_drive_0006_sync_001630,15,1630,22.78314740013967,20.193863728710927,19.822378383823107,1,94116,27.3665,28.646480543408266,23.88913427561837,22.913771437019516,0.2281366909251019,0.28017606916521814,0.10653082862809989,0.09104826058265186,0.09027808575757361
2013_05_28_drive_0006_sync_001635,15,1635,21.059081756543254,18.61254870186899,19.094142099951377,1,90630,27.3665,27.270285288666223,22.301379929066133,21.33825822837452,0.3260912396839648,0.3216024282552866,0.11734880535867522,0.10003342429647596,0.09745331758274824
2013_05_28_drive_0006_sync_001640,15,1640,20.292789797597315,19.13782771236961,19.613802969484297,1,87879,27.3665,27.038131975581745,22.69551309121622,21.17028626399254,0.3796600267651671,0.36399432182180724,0.17378673063419972,0.12720678959800236,0.11049559831060526
2013_05_28_drive_0006_sync_001645,15,1645,19.456961377142832,18.986831747442356,18.85394000048921,1,90412,27.3665,26.484002603223832,22.766414053829074,21.187801716750457,0.41820942299617586,0.3731325409003685,0.1871924287777842,0.12009202893629677,0.07558484646645405
2013_05_28_drive_0006_sync_001650,15,1650,19.985356405167206,19.756681174572304,19.653819727720773,1,91477,27.3665,26.936370496204848,23.689941406250004,21.77288275578493,0.3974620757187783,0.3765877133556607,0.22170480824281918,0.13647827892116265,0.08443288837443752
2013_05_28_drive_0006_sync_001655,15,1655,20.322097948241424,19.93497705356654,20.500346269222476,1,87959,27.3665,26.975315156737558,23.734964292382365,21.53522155666796,0.36907581843524595,0.3497227870944027,0.19087310789738676,0.09621615916921075,0.06767201439110489
2013_05_28_drive_0006_sync_001660,15,1660,20.170304548933213,20.498130267782255,20.668219737746895,1,91160,27.3665,26.23023122848659,23.43285447574178,21.147440324043533,0.35822788398055067,0.3024899345590758,0.16963412390464766,0.07863358579260726,0.06351196872851907
2013_05_28_drive_0006_sync_001665,15,1665,20.444065668808804,20.043754160603815,20.183097431281166,1,92840,27.3665,25.01610506318528,22.43039406137791,20.33638911650775,0.3374338449630203,0.22602918765977772,0.11163838189108319,0.06651464755672042,0.0663913102023783
2013_05_28_drive_0006_sync_001670,15,1670,20.1515680775599,19.747746938838052,20.081165150625377,1,95600,27.3665,24.520680110461814,21.315716349682,19.449889830887614,0.3506299799930844,0.21448319844145403,0.08340786942326935,0.07521681095409773,0.06531524275668896
2013_05_28_drive_0006_sync_001675,15,1675,20.152283305593706,20.591255630697386,20.90547844381884,1,96948,27.3665,25.09605946347608,21.90963314847578,19.7918492101174,0.35444253400684933,0.24508004123682645,0.10286379451384357,0.06478441142901015,0.06204984875256486
2013_05_28_drive_0006_sync_001680,15,1680,19.501797351080892,20.336292253015635,20.94076590067654,1,97903,27.3665,26.07452915627128,20.883205812226397,20.032389829958458,0.394837767277364,0.3303671292725547,0.08961079499526028,0.07122165484163881,0.0682814445348953
2013_05_28_drive_0006_sync_001685,15,1685,19.632496138097096,21.20261077258415,21.74370613517022,1,98805,27.3665,26.26455121701166,21.834289588480544,21.20378687594553,0.3939654771306643,0.3390161488695746,0.13028158901086348,0.10727489944694717,0.08179608034967646
2013_05_28_drive_0006_sync_001690,15,1690,20.238117483765727,20.67948047087556,21.085212161173143,1,99032,27.3665,27.15500249414452,22.122672032828287,21.61210525294847,0.3745117558177229,0.36415866154109205,0.132276162164952,0.11310056302787876,0.08414341289795577
2013_05_28_drive_0006_sync_001695,16,1695,20.51985807382312,20.796585181159976,21.500672048168752,1,98726,27.3665,27.301396075380822,22.37848078051643,22.228749999999994,0.3520822546461095,0.3489347246539396,0.12286494606178365,0.11698973537283501,0.07299934491009177
2013_05_28_drive_0006_sync_001700,16,1700,21.445597271134265,22.626203805896143,23.449569708746658,1,100283,27.3665,27.730890667944113,23.611663070712687,23.48163385674505,0.27613500615006054,0.29252797727998364,0.1218014178672529,0.11748997945552583,0.07896464399827113
2013_05_28_drive_0006_sync_001705,16,1705,22.379032466471262,23.96299597547519,24.45638183519558,1,100386,27.3665,28.62539915830304,24.35301653002556,24.344409664735107,0.23332193754111094,0.28711006491248303,0.12144292210045704,0.12119302759601373,0.0879713210336591
2013_05_28_drive_0006_sync_001710,16,1710,23.01487225447641,24.5608422910182,25.020527966865085,1,101366,27.3665,28.35234816674673,23.835976782481904,24.32395171257063,0.19302010333025538,0.2319088952645376,0.09316088027284898,0.09926287349758885,0.09072505657327123
2013_05_28_drive_0006_sync_001715,16,1715,22.89154718200587,22.630760253499755,23.348577801548437,1,101907,27.3665,28.4503522671588,23.261838500153274,23.780746039994263,0.19348483102593836,0.2378251435462509,0.07119244074196095,0.07683858333651512,0.07058145510148121
2013_05_28_drive_0006_sync_001720,16,1720,23.424322404789876,23.91234895591529,24.120670615982384,1,103135,27.3665,30.02255130828454,23.638667004364088,23.75407731451955,0.17114400284258932,0.27696191496348793,0.0635931164865058,0.0644563052339482,0.06277166955909816
2013_05_28_drive_0006_sync_001725,16,1725,24.12444941749582,24.28001157243528,25.19983469975179,1,103401,27.3665,31.440565139027804,24.136093690042216,24.036957478567057,0.15394913305875876,0.31325990787659624,0.06539042404390799,0.06525125504976277,0.06535875972300484
2013_05_28_drive_0006_sync_001730,16,1730,24.46204740997641,25.155978365367176,25.962936418862256,1,103725,27.3665,31.84778346089861,24.247236570247935,24.3233442779831,0.14029355470082552,0.31097655770725313,0.07451622534023947,0.07427209877773704,0.07417258769942019
2013_05_28_drive_0006_sync_001735,16,1735,26.1153190515324,26.848263145402367,27.04208948142769,1,103596,27.3665,34.001301395959864,25.60357523066004,25.52002622003424,0.09699230721559866,0.3295650020391851,0.0796431962344807,0.08014030152468825,0.07914516878495828
2013_05_28_drive_0006_sync_001740,16,1740,26.89630977429036,27.304523403739626,27.223827971541123,1,102921,27.3665,34.98566967482004,25.337272036474165,25.49237559490481,0.07837206716124341,0.3331374702231335,0.08513622467059848,0.08258950248127511,0.07410732579738802
2013_05_28_drive_0006_sync_001745,16,1745,26.688476270294103,27.255227449128554,27.0153493359124,1,102924,27.3665,34.36830322713329,25.121483463389733,25.9369274136716,0.07493817914555481,0.31915884938193084,0.07871014948616784,0.06603099921902748,0.06489946383672282
2013_05_28_drive_0006_sync_001750,16,1750,25.279371981152565,24.465107162100715,24.50351733655201,1,103795,27.3665,33.08530154721047,24.57518674616228,24.542326566043087,0.10730109335209025,0.325017364822362,0.06282446640586004,0.06322409852302555,0.060191715874752076
2013_05_28_drive_0006_sync_001755,16,1755,24.681198123490713,24.850850663863557,25.59483446589491,1,101649,27.3665,32.35546379568069,24.941957217904427,23.883944109152843,0.13808360171837566,0.329643452076701,0.0688965040147655,0.06943661467434623,0.06663906812338315
2013_05_28_drive_0006_sync_001760,16,1760,23.18898320035941,24.834250377473367,25.98033121206191,1,100204,27.3665,30.130869293084128,24.550464190981426,22.85439237025816,0.19818124609549276,0.30894012635110984,0.10219640807501112,0.0787310666068116,0.07862910073857289
