clip_id,variant,frame,n_valid,s_frame,mad_log,moge_mask_fraction,lingbot_conf_fraction,fov_moge_out_deg
2013_05_28_drive_0006_sync_000620,A,0,64231,17.447956792501284,0.07200030487213294,0.9848317705460563,0.886403750689465,97.77438354492188
2013_05_28_drive_0006_sync_000620,A,1,61593,15.502626407220498,0.035825343799688714,0.978723110865968,0.8502895752895753,105.31371307373047
2013_05_28_drive_0006_sync_000620,A,2,57555,15.661741415204157,0.027558953965841848,0.9756343077771649,0.7937534473248758,106.12770080566406
2013_05_28_drive_0006_sync_000620,A,3,65171,16.365378441122232,0.042565110464361844,0.9763513513513513,0.9005377826806398,105.30374145507812
2013_05_28_drive_0006_sync_000620,A,4,63644,18.569636927750565,0.034568924389584366,0.9850110314396029,0.8782956425813568,105.04227447509766
2013_05_28_drive_0006_sync_000625,A,0,58996,13.982150128367932,0.03880368806968315,0.978723110865968,0.8135135135135135,105.31371307373047
2013_05_28_drive_0006_sync_000625,A,1,56625,14.451954982171156,0.03181653389790773,0.9756343077771649,0.780819084390513,106.12770080566406
2013_05_28_drive_0006_sync_000625,A,2,63087,15.041149316483082,0.0467639069440966,0.9763513513513513,0.8710148924434639,105.30374145507812
2013_05_28_drive_0006_sync_000625,A,3,63329,17.15059992773548,0.03207568687787132,0.9850110314396029,0.8737589630446774,105.04227447509766
2013_05_28_drive_0006_sync_000625,A,4,60605,15.168072989817416,0.051092948993638476,0.9738968560397132,0.8357004964147822,103.34044647216797
2013_05_28_drive_0006_sync_000630,A,0,59038,13.186103570356284,0.034221464933541945,0.9756343077771649,0.8140926640926641,106.12770080566406
2013_05_28_drive_0006_sync_000630,A,1,61463,13.87848676694592,0.05014950084989911,0.9763513513513513,0.8475592939878654,105.30374145507812
2013_05_28_drive_0006_sync_000630,A,2,63517,15.516766312652814,0.04166462075988253,0.9850110314396029,0.8761996690568119,105.04227447509766
2013_05_28_drive_0006_sync_000630,A,3,59476,14.13612166024507,0.03429118672479503,0.9738968560397132,0.8201323772752345,103.34044647216797
2013_05_28_drive_0006_sync_000630,A,4,53829,15.979541843220339,0.04264078048013076,0.9583701047986762,0.7422642029784887,92.06360626220703
2013_05_28_drive_0006_sync_000635,A,0,56683,12.973356542356761,0.026020217613808683,0.9763513513513513,0.7816188637617209,105.30374145507812
2013_05_28_drive_0006_sync_000635,A,1,59597,14.344128289473687,0.019404751843284718,0.9850110314396029,0.8218008825151683,105.04227447509766
2013_05_28_drive_0006_sync_000635,A,2,59495,12.672389416070478,0.03824896997864036,0.9738968560397132,0.8203943739658025,103.34044647216797
2013_05_28_drive_0006_sync_000635,A,3,58506,14.597581309952037,0.04299363395743061,0.9583701047986762,0.8067567567567567,92.06360626220703
2013_05_28_drive_0006_sync_000635,A,4,57472,20.257121128318587,0.054717922689157206,0.9638720353006067,0.7924986210700496,90.36892700195312
2013_05_28_drive_0006_sync_000640,A,0,59070,14.424110132896223,0.026644984819444995,0.9850110314396029,0.8146304467733039,105.04227447509766
2013_05_28_drive_0006_sync_000640,A,1,63750,12.93028478345436,0.050711229405566716,0.9738968560397132,0.8790678433535576,103.34044647216797
2013_05_28_drive_0006_sync_000640,A,2,61876,14.822145687718418,0.06440230477408226,0.9583701047986762,0.8532266960838389,92.06360626220703
2013_05_28_drive_0006_sync_000640,A,3,62965,20.314071761680612,0.07233977040321138,0.9638720353006067,0.8682432432432432,90.36892700195312
2013_05_28_drive_0006_sync_000640,A,4,63107,14.839533215671842,0.05868449885864235,0.9630860452289024,0.8702013237727524,91.46214294433594
2013_05_28_drive_0006_sync_000645,A,0,64832,13.435343006354788,0.018637859629199394,0.9738968560397132,0.8942636514065085,103.34044647216797
2013_05_28_drive_0006_sync_000645,A,1,62154,15.245196288323237,0.039457269154839825,0.9583701047986762,0.8570876999448428,92.06360626220703
2013_05_28_drive_0006_sync_000645,A,2,63909,20.724739723493002,0.08422981108891525,0.9638720353006067,0.8812603419746277,90.36892700195312
2013_05_28_drive_0006_sync_000645,A,3,63869,14.956892126988244,0.07939888650585125,0.9630860452289024,0.8807363485934915,91.46214294433594
2013_05_28_drive_0006_sync_000645,A,4,63165,15.60517264069678,0.08754854468568007,0.962134583563155,0.8728212906784335,92.089111328125
2013_05_28_drive_0006_sync_000650,A,0,63600,15.71060111679225,0.025144556008843022,0.9583701047986762,0.8773855488141202,92.06360626220703
2013_05_28_drive_0006_sync_000650,A,1,65213,22.119565429687498,0.14082738139428708,0.9638720353006067,0.8993519029233314,90.36892700195312
2013_05_28_drive_0006_sync_000650,A,2,65395,15.230307380698004,0.07657796376477632,0.9630860452289024,0.9026889134031991,91.46214294433594
2013_05_28_drive_0006_sync_000650,A,3,63412,16.037868356106173,0.08145116401441377,0.962134583563155,0.8763099834528406,92.089111328125
2013_05_28_drive_0006_sync_000650,A,4,61257,16.46422088257324,0.06840129738119227,0.963830667402096,0.8478350799779372,93.93318176269531
2013_05_28_drive_0006_sync_000655,A,0,65756,16.989288149500744,0.04070822023090348,0.9638720353006067,0.9069222283507998,90.36892700195312
2013_05_28_drive_0006_sync_000655,A,1,66156,15.83073734074963,0.07255270538660463,0.9630860452289024,0.9133204633204633,91.46214294433594
2013_05_28_drive_0006_sync_000655,A,2,65143,16.75211088277341,0.09039799356562339,0.962134583563155,0.9008825151682295,92.089111328125
2013_05_28_drive_0006_sync_000655,A,3,63308,17.273866873324394,0.07021856432541917,0.963830667402096,0.8755929398786542,93.93318176269531
2013_05_28_drive_0006_sync_000655,A,4,62817,15.846510055413148,0.060948871055175324,0.9538885824600111,0.8723110865968009,92.97511291503906
2013_05_28_drive_0006_sync_000660,A,0,67824,16.139117979132063,0.06997550030449662,0.9630860452289024,0.9366105901820188,91.46214294433594
2013_05_28_drive_0006_sync_000660,A,1,66847,16.926147190271617,0.09302768835945585,0.962134583563155,0.9250413678985108,92.089111328125
