clip_id,group,unit,B-R_btp,B-R_bfp,B-R_bfn,B-R_oracle_r0_btp,B-R_oracle_r0_bfp,B-R_oracle_r0_bfn,B-R_oracle_r0.4_btp,B-R_oracle_r0.4_bfp,B-R_oracle_r0.4_bfn,B-R_oracle_r0.8_btp,B-R_oracle_r0.8_bfp,B-R_oracle_r0.8_bfn,B-R_oracle_r1.2_btp,B-R_oracle_r1.2_bfp,B-R_oracle_r1.2_bfn,B-R_oracle_r2_btp,B-R_oracle_r2_bfp,B-R_oracle_r2_bfn,B-R_oracle_r4_btp,B-R_oracle_r4_bfp,B-R_oracle_r4_bfn,B-R_morph_r0_btp,B-R_morph_r0_bfp,B-R_morph_r0_bfn,B-R_morph_r0.4_btp,B-R_morph_r0.4_bfp,B-R_morph_r0.4_bfn,B-R_morph_r0.8_btp,B-R_morph_r0.8_bfp,B-R_morph_r0.8_bfn,B-R_morph_r1.2_btp,B-R_morph_r1.2_bfp,B-R_morph_r1.2_bfn,B-R_morph_r2_btp,B-R_morph_r2_bfp,B-R_morph_r2_bfn,B-R_morph_r4_btp,B-R_morph_r4_bfp,B-R_morph_r4_bfn,B-D_btp,B-D_bfp,B-D_bfn,B-D_oracle_r0_btp,B-D_oracle_r0_bfp,B-D_oracle_r0_bfn,B-D_oracle_r0.4_btp,B-D_oracle_r0.4_bfp,B-D_oracle_r0.4_bfn,B-D_oracle_r0.8_btp,B-D_oracle_r0.8_bfp,B-D_oracle_r0.8_bfn,B-D_oracle_r1.2_btp,B-D_oracle_r1.2_bfp,B-D_oracle_r1.2_bfn,B-D_oracle_r2_btp,B-D_oracle_r2_bfp,B-D_oracle_r2_bfn,B-D_oracle_r4_btp,B-D_oracle_r4_bfp,B-D_oracle_r4_bfn,B-D_morph_r0_btp,B-D_morph_r0_bfp,B-D_morph_r0_bfn,B-D_morph_r0.4_btp,B-D_morph_r0.4_bfp,B-D_morph_r0.4_bfn,B-D_morph_r0.8_btp,B-D_morph_r0.8_bfp,B-D_morph_r0.8_bfn,B-D_morph_r1.2_btp,B-D_morph_r1.2_bfp,B-D_morph_r1.2_bfn,B-D_morph_r2_btp,B-D_morph_r2_bfp,B-D_morph_r2_bfn,B-D_morph_r4_btp,B-D_morph_r4_bfp,B-D_morph_r4_bfn
scene-0017_CAM_FRONT_0966ed2d_3adeaa8b,scene-0017,scene-0017,446,1012,11892,446,1012,11892,1734,1012,10604,3247,1012,9091,4123,1012,8215,5151,1012,7187,6778,1012,5560,446,1012,11892,1734,2603,10604,3247,4916,9091,4123,8432,8215,5151,17311,7187,6778,35561,5560,2207,4138,10131,2207,4138,10131,3729,4138,8609,4369,4138,7969,4942,4138,7396,5664,4138,6674,7235,4138,5103,2207,4138,10131,3729,6733,8609,4369,9825,7969,4942,14234,7396,5664,23660,6674,7235,38550,5103
scene-0017_CAM_FRONT_134c7f63_4b4c3bc5,scene-0017,scene-0017,516,1035,11046,516,1035,11046,1973,1035,9589,3993,1035,7569,5199,1035,6363,6528,1035,5034,8279,1035,3283,516,1035,11046,1973,2574,9589,3993,5013,7569,5199,9186,6363,6528,19995,5034,8279,39713,3283,2636,4064,8926,2636,4064,8926,4649,4064,6913,5541,4064,6021,6288,4064,5274,7080,4064,4482,8711,4064,2851,2636,4064,8926,4649,7036,6913,5541,10753,6021,6288,16221,5274,7080,27745,4482,8711,41809,2851
scene-0017_CAM_FRONT_3425c661_2a271f85,scene-0017,scene-0017,1166,681,10736,1166,681,10736,3268,681,8634,4405,681,7497,5150,681,6752,5799,681,6103,6707,681,5195,1166,681,10736,3268,1621,8634,4405,3154,7497,5150,6059,6752,5799,13826,6103,6707,26339,5195,3831,2413,8071,3831,2413,8071,4831,2413,7071,5338,2413,6564,5681,2413,6221,6094,2413,5808,6976,2413,4926,3831,2413,8071,4831,4303,7071,5338,7027,6564,5681,11216,6221,6094,18559,5808,6976,28024,4926
scene-0017_CAM_FRONT_6413a3e2_ef661945,scene-0017,scene-0017,1265,904,12728,1265,904,12728,3520,904,10473,5332,904,8661,6048,904,7945,6697,904,7296,8015,904,5978,1265,904,12728,3520,2306,10473,5332,4617,8661,6048,8615,7945,6697,19794,7296,8015,44538,5978,4057,3438,9936,4057,3438,9936,5798,3438,8195,6186,3438,7807,6541,3438,7452,7133,3438,6860,8336,3438,5657,4057,3438,9936,5798,6147,8195,6186,9922,7807,6541,15534,7452,7133,28170,6860,8336,47127,5657
scene-0017_CAM_FRONT_789b705c_65afa213,scene-0017,scene-0017,1488,169,6484,1488,169,6484,2080,169,5892,2375,169,5597,2667,169,5305,3149,169,4823,3965,169,4007,1488,169,6484,2080,474,5892,2375,1090,5597,2667,2482,5305,3149,5181,4823,3965,8594,4007,2260,841,5712,2260,841,5712,2532,841,5440,2756,841,5216,3022,841,4950,3386,841,4586,4185,841,3787,2260,841,5712,2532,1620,5440,2756,2946,5216,3022,4439,4950,3386,6677,4586,4185,9131,3787
scene-0017_CAM_FRONT_9a476217_ce130b56,scene-0017,scene-0017,1033,207,7201,1033,207,7201,2649,207,5585,3211,207,5023,3590,207,4644,4110,207,4124,5123,207,3111,1033,207,7201,2649,664,5585,3211,1455,5023,3590,3310,4644,4110,7917,4124,5123,13749,3111,3014,1139,5220,3014,1139,5220,3445,1139,4789,3701,1139,4533,3973,1139,4261,4438,1139,3796,5309,1139,2925,3014,1139,5220,3445,2211,4789,3701,3957,4533,3973,6511,4261,4438,10516,3796,5309,14586,2925
scene-0017_CAM_FRONT_f274b48b_b4bff2b0,scene-0017,scene-0017,783,1347,12308,783,1347,12308,2847,1347,10244,4968,1347,8123,5983,1347,7108,6821,1347,6270,7707,1347,5384,783,1347,12308,2847,3073,10244,4968,5625,8123,5983,9301,7108,6821,18051,6270,7707,37889,5384,3509,4729,9582,3509,4729,9582,5597,4729,7494,6187,4729,6904,6646,4729,6445,7188,4729,5903,7893,4729,5198,3509,4729,9582,5597,7382,7494,6187,10284,6904,6646,14617,6445,7188,24355,5903,7893,40495,5198
scene-0017_CAM_FRONT_fe04ede8_d995c004,scene-0017,scene-0017,788,102,7125,788,102,7125,1267,102,6646,1525,102,6388,1768,102,6145,2081,102,5832,3081,102,4832,788,102,7125,1267,294,6646,1525,626,6388,1768,1276,6145,2081,2881,5832,3081,5636,4832,1462,503,6451,1462,503,6451,1673,503,6240,1825,503,6088,1987,503,5926,2369,503,5544,3375,503,4538,1462,503,6451,1673,927,6240,1825,1516,6088,1987,2427,5926,2369,3948,5544,3375,6208,4538
scene-0018_CAM_FRONT_06cc9133_1cc4743f,scene-0018,scene-0018,468,422,12074,468,422,12074,1622,422,10920,2553,422,9989,3172,422,9370,3779,422,8763,5311,422,7231,468,422,12074,1622,1233,10920,2553,2725,9989,3172,5638,9370,3779,12699,8763,5311,27714,7231,2182,2295,10360,2182,2295,10360,2931,2295,9611,3320,2295,9222,3649,2295,8893,4276,2295,8266,5672,2295,6870,2182,2295,10360,2931,4183,9611,3320,6776,9222,3649,10702,8893,4276,17575,8266,5672,31160,6870
scene-0018_CAM_FRONT_3c23cd7c_bb99cbc0,scene-0018,scene-0018,1301,425,6233,1301,425,6233,1882,425,5652,2343,425,5191,2808,425,4726,3434,425,4100,4415,425,3119,1301,425,6233,1882,1105,5652,2343,2343,5191,2808,4473,4726,3434,8427,4100,4415,15237,3119,2200,1887,5334,2200,1887,5334,2629,1887,4905,2937,1887,4597,3288,1887,4246,3767,1887,3767,4629,1887,2905,2200,1887,5334,2629,3367,4905,2937,5207,4597,3288,7299,4246,3767,10856,3767,4629,16344,2905
scene-0018_CAM_FRONT_6611e3ee_81f15cce,scene-0018,scene-0018,917,726,9106,917,726,9106,2486,726,7537,3020,726,7003,3378,726,6645,3861,726,6162,5002,726,5021,917,726,9106,2486,1796,7537,3020,3611,7003,3378,6591,6645,3861,13529,6162,5002,27128,5021,2850,2790,7173,2850,2790,7173,3240,2790,6783,3491,2790,6532,3757,2790,6266,4191,2790,5832,5347,2790,4676,2850,2790,7173,3240,4917,6783,3491,7658,6532,3757,11505,6266,4191,17855,5832,5347,30333,4676
scene-0018_CAM_FRONT_72f030bd_b66b4277,scene-0018,scene-0018,852,343,13956,852,343,13956,2692,343,12116,3415,343,11393,4117,343,10691,5044,343,9764,6911,343,7897,852,343,13956,2692,1155,12116,3415,2759,11393,4117,5809,10691,5044,13769,9764,6911,31296,7897,3203,2060,11605,3203,2060,11605,3841,2060,10967,4318,2060,10490,4811,2060,9997,5704,2060,9104,7272,2060,7536,3203,2060,11605,3841,4190,10967,4318,7048,10490,4811,11335,9997,5704,19659,9104,7272,34886,7536
scene-0018_CAM_FRONT_ba22ee94_59e1ec03,scene-0018,scene-0018,661,765,5128,661,765,5128,1388,765,4401,1884,765,3905,2219,765,3570,2501,765,3288,2918,765,2871,661,765,5128,1388,1993,4401,1884,3138,3905,2219,4201,3570,2501,5662,3288,2918,8148,2871,1713,2757,4076,1713,2757,4076,2085,2757,3704,2292,2757,3497,2462,2757,3327,2629,2757,3160,3046,2757,2743,1713,2757,4076,2085,3735,3704,2292,4532,3497,2462,5270,3327,2629,6627,3160,3046,8426,2743
scene-0018_CAM_FRONT_cf5c4b43_f540699e,scene-0018,scene-0018,735,1298,5527,735,1298,5527,1603,1298,4659,2112,1298,4150,2456,1298,3806,2805,1298,3457,3442,1298,2820,735,1298,5527,1603,3005,4659,2112,4754,4150,2456,6727,3806,2805,9695,3457,3442,13663,2820,1958,4327,4304,1958,4327,4304,2336,4327,3926,2524,4327,3738,2712,4327,3550,3050,4327,3212,3577,4327,2685,1958,4327,4304,2336,5831,3926,2524,7347,3738,2712,9029,3550,3050,11246,3212,3577,14507,2685
scene-0018_CAM_FRONT_dbffcc96_b1736070,scene-0018,scene-0018,1554,526,8297,1554,526,8297,2626,526,7225,3055,526,6796,3413,526,6438,3873,526,5978,4731,526,5120,1554,526,8297,2626,1620,7225,3055,3537,6796,3413,6870,6438,3873,12691,5978,4731,20590,5120,2915,2832,6936,2915,2832,6936,3249,2832,6602,3528,2832,6323,3772,2832,6079,4124,2832,5727,4974,2832,4877,2915,2832,6936,3249,5024,6602,3528,7913,6323,3772,11179,6079,4124,16061,5727,4974,21874,4877
scene-0018_CAM_FRONT_f0e47975_248f5231,scene-0018,scene-0018,665,941,12670,665,941,12670,2053,941,11282,2993,941,10342,3640,941,9695,4332,941,9003,5663,941,7672,665,941,12670,2053,2463,11282,2993,4761,10342,3640,8092,9695,4332,14177,9003,5663,25833,7672,2617,4206,10718,2617,4206,10718,3388,4206,9947,3808,4206,9527,4199,4206,9136,4755,4206,8580,5999,4206,7336,2617,4206,10718,3388,6565,9947,3808,9149,9527,4199,12463,9136,4755,18232,8580,5999,28655,7336
scene-0035_CAM_FRONT_08078980_82e2c7a4,scene-0035,scene-0035,2608,755,9538,2608,755,9538,5008,755,7138,6589,755,5557,7506,755,4640,8177,755,3969,8874,755,3272,2608,755,9538,5008,1911,7138,6589,3734,5557,7506,7316,4640,8177,14841,3969,8874,20847,3272,5964,3053,6182,5964,3053,6182,7235,3053,4911,7700,3053,4446,8053,3053,4093,8447,3053,3699,9078,3053,3068,5964,3053,6182,7235,5270,4911,7700,8488,4446,8053,12405,4093,8447,18341,3699,9078,21156,3068
scene-0035_CAM_FRONT_25a5a54c_c0e4b101,scene-0035,scene-0035,2125,691,10929,2125,691,10929,5207,691,7847,7040,691,6014,8360,691,4694,9447,691,3607,10889,691,2165,2125,691,10929,5207,1968,7847,7040,4474,6014,8360,9387,4694,9447,20846,3607,10889,36013,2165,6227,3487,6827,6227,3487,6827,7756,3487,5298,8693,3487,4361,9234,3487,3820,10012,3487,3042,11094,3487,1960,6227,3487,6827,7756,6711,5298,8693,11190,4361,9234,17214,3820,10012,27801,3042,11094,36781,1960
scene-0035_CAM_FRONT_7b86bda4_50a05815,scene-0035,scene-0035,2698,822,13258,2698,822,13258,5689,822,10267,8093,822,7863,9738,822,6218,11087,822,4869,13011,822,2945,2698,822,13258,5689,1914,10267,8093,3954,7863,9738,8523,6218,11087,21547,4869,13011,42331,2945,6703,3151,9253,6703,3151,9253,9087,3151,6869,10190,3151,5766,10840,3151,5116,11794,3151,4162,13409,3151,2547,6703,3151,9253,9087,5766,6869,10190,10199,5766,10840,16966,5116,11794,29855,4162,13409,44194,2547
scene-0035_CAM_FRONT_a3d2c3ca_40ead2f4,scene-0035,scene-0035,1138,1025,14360,1138,1025,14360,4486,1025,11012,7584,1025,7914,10053,1025,5445,11212,1025,4286,12464,1025,3034,1138,1025,14360,4486,2428,11012,7584,4671,7914,10053,9738,5445,11212,25589,4286,12464,56240,3034,5883,3909,9615,5883,3909,9615,8667,3909,6831,10545,3909,4953,11018,3909,4480,11637,3909,3861,12751,3909,2747,5883,3909,9615,8667,6880,6831,10545,11880,4953,11018,20072,4480,11637,36652,3861,12751,59531,2747
scene-0035_CAM_FRONT_af571c22_5dda1ef8,scene-0035,scene-0035,1428,522,12830,1428,522,12830,4215,522,10043,6630,522,7628,7991,522,6267,9243,522,5015,11141,522,3117,1428,522,12830,4215,1448,10043,6630,3376,7628,7991,7190,6267,9243,17847,5015,11141,39721,3117,5134,2776,9124,5134,2776,9124,7484,2776,6774,8295,2776,5963,8976,2776,5282,9986,2776,4272,11441,2776,2817,5134,2776,9124,7484,5203,6774,8295,8594,5963,8976,13949,5282,9986,25292,4272,11441,42785,2817
scene-0035_CAM_FRONT_ba5d4c21_2f598ed4,scene-0035,scene-0035,1099,174,3487,1099,174,3487,2043,174,2543,2532,174,2054,2909,174,1677,3240,174,1346,3618,174,968,1099,174,3487,2043,455,2543,2532,907,2054,2909,1534,1677,3240,2278,1346,3618,2340,968,2386,765,2200,2386,765,2200,2761,765,1825,2997,765,1589,3171,765,1415,3417,765,1169,3662,765,924,2386,765,2200,2761,1170,1825,2997,1678,1589,3171,2112,1415,3417,2337,1169,3662,2340,924
scene-0035_CAM_FRONT_cc71e504_57267f4d,scene-0035,scene-0035,1109,528,13149,1109,528,13149,4358,528,9900,6935,528,7323,8426,528,5832,9680,528,4578,11267,528,2991,1109,528,13149,4358,1570,9900,6935,3784,7323,8426,8513,5832,9680,21761,4578,11267,45079,2991,5506,3200,8752,5506,3200,8752,7863,3200,6395,8746,3200,5512,9429,3200,4829,10264,3200,3994,11680,3200,2578,5506,3200,8752,7863,6091,6395,8746,10526,5512,9429,17475,4829,10264,30711,3994,11680,47528,2578
scene-0035_CAM_FRONT_d62b0f9d_020154f4,scene-0035,scene-0035,1722,515,11852,1722,515,11852,4426,515,9148,6922,515,6652,8664,515,4910,9959,515,3615,11576,515,1998,1722,515,11852,4426,1453,9148,6922,3214,6652,8664,6975,4910,9959,19418,3615,11576,47610,1998,5440,2471,8134,5440,2471,8134,8020,2471,5554,8997,2471,4577,9678,2471,3896,10590,2471,2984,11871,2471,1703,5440,2471,8134,8020,4552,5554,8997,8325,4577,9678,14524,3896,10590,29577,2984,11871,50814,1703
scene-0036_CAM_FRONT_139bce92_50082a94,scene-0036,scene-0036,648,1438,12069,648,1438,12069,2372,1438,10345,3682,1438,9035,5735,1438,6982,7265,1438,5452,9281,1438,3436,648,1438,12069,2372,3733,10345,3682,7010,9035,5735,11502,6982,7265,21536,5452,9281,42238,3436,2888,6091,9829,2888,6091,9829,4390,6091,8327,6212,6091,6505,6969,6091,5748,7960,6091,4757,9791,6091,2926,2888,6091,9829,4390,9511,8327,6212,13146,6505,6969,18471,5748,7960,28557,4757,9791,44979,2926
scene-0036_CAM_FRONT_53b7ed3f_989191ea,scene-0036,scene-0036,729,1573,10094,729,1573,10094,2224,1573,8599,3952,1573,6871,5103,1573,5720,6361,1573,4462,7654,1573,3169,729,1573,10094,2224,3332,8599,3952,5321,6871,5103,7913,5720,6361,13824,4462,7654,24316,3169,2766,4670,8057,2766,4670,8057,4444,4670,6379,5465,4670,5358,6122,4670,4701,6840,4670,3983,7917,4670,2906,2766,4670,8057,4444,6694,6379,5465,8765,5358,6122,11707,4701,6840,18320,3983,7917,25422,2906
scene-0036_CAM_FRONT_6f8d7a92_ca08ecf4,scene-0036,scene-0036,958,1041,12942,958,1041,12942,2878,1041,11022,4720,1041,9180,6321,1041,7579,7858,1041,6042,9328,1041,4572,958,1041,12942,2878,2350,11022,4720,4254,9180,6321,7433,7579,7858,16449,6042,9328,41101,4572,3600,3653,10300,3600,3653,10300,5316,3653,8584,6817,3653,7083,7614,3653,6286,8422,3653,5478,9653,3653,4247,3600,3653,10300,5316,5903,8584,6817,8743,7083,7614,13383,6286,8422,24725,5478,9653,44253,4247
scene-0036_CAM_FRONT_978a0782_96d66c41,scene-0036,scene-0036,1224,1724,10070,1224,1724,10070,2988,1724,8306,4346,1724,6948,5696,1724,5598,7436,1724,3858,9683,1724,1611,1224,1724,10070,2988,4304,8306,4346,7560,6948,5696,11828,5598,7436,18749,3858,9683,31476,1611,3860,6483,7434,3860,6483,7434,5082,6483,6212,6115,6483,5179,7125,6483,4169,8341,6483,2953,9949,6483,1345,3860,6483,7434,5082,9872,6212,6115,13193,5179,7125,16925,4169,8341,23401,2953,9949,33830,1345
scene-0036_CAM_FRONT_e1b5c775_856ccc62,scene-0036,scene-0036,978,991,10304,978,991,10304,2818,991,8464,4209,991,7073,5494,991,5788,6990,991,4292,8703,991,2579,978,991,10304,2818,2591,8464,4209,4702,7073,5494,7384,5788,6990,14308,4292,8703,33398,2579,3395,3879,7887,3395,3879,7887,4867,3879,6415,5898,3879,5384,6694,3879,4588,7625,3879,3657,9127,3879,2155,3395,3879,7887,4867,6097,6415,5898,8304,5384,6694,11739,4588,7625,20543,3657,9127,35590,2155
scene-0036_CAM_FRONT_e63b5804_7bd9965f,scene-0036,scene-0036,1237,2293,10971,1237,2293,10971,3099,2293,9109,5086,2293,7122,6753,2293,5455,8322,2293,3886,9795,2293,2413,1237,2293,10971,3099,5517,9109,5086,9523,7122,6753,14356,5455,8322,22718,3886,9795,34798,2413,4221,8484,7987,4221,8484,7987,5925,8484,6283,7181,8484,5027,8058,8484,4150,9042,8484,3166,10010,8484,2198,4221,8484,7987,5925,12343,6283,7181,15890,5027,8058,20350,4150,9042,28606,3166,10010,35563,2198
scene-0036_CAM_FRONT_f8d77275_07a6e4ff,scene-0036,scene-0036,1020,2315,13869,1020,2315,13869,3379,2315,11510,5605,2315,9284,7782,2315,7107,9902,2315,4987,12899,2315,1990,1020,2315,13869,3379,5415,11510,5605,9779,9284,7782,16056,7107,9902,29171,4987,12899,52124,1990,4503,8565,10386,4503,8565,10386,6452,8565,8437,8324,8565,6565,9428,8565,5461,11157,8565,3732,13305,8565,1584,4503,8565,10386,6452,13268,8437,8324,18323,6565,9428,25367,5461,11157,37500,3732,13305,54952,1584
scene-0036_CAM_FRONT_fdd2da37_95b0c6a3,scene-0036,scene-0036,194,10,5622,194,10,5622,440,10,5376,830,10,4986,1320,10,4496,2101,10,3715,3637,10,2179,194,10,5622,440,29,5376,830,66,4986,1320,133,4496,2101,278,3715,3637,1740,2179,658,58,5158,658,58,5158,1111,58,4705,1458,58,4358,1900,58,3916,2636,58,3180,3921,58,1895,658,58,5158,1111,103,4705,1458,156,4358,1900,222,3916,2636,510,3180,3921,2253,1895
scene-0038_CAM_FRONT_0f39f34f_e15862d8,scene-0038,scene-0038,882,706,10708,882,706,10708,2967,706,8623,4067,706,7523,5085,706,6505,6394,706,5196,8808,706,2782,882,706,10708,2967,1797,8623,4067,3306,7523,5085,5919,6505,6394,12456,5196,8808,23493,2782,3678,2763,7912,3678,2763,7912,4651,2763,6939,5385,2763,6205,6106,2763,5484,7283,2763,4307,9062,2763,2528,3678,2763,7912,4651,4604,6939,5385,6921,6205,6106,10487,5484,7283,16533,4307,9062,24975,2528
scene-0038_CAM_FRONT_124b2bf9_57a80885,scene-0038,scene-0038,883,15,5826,883,15,5826,2560,15,4149,3415,15,3294,4010,15,2699,4695,15,2014,5493,15,1216,883,15,5826,2560,69,4149,3415,285,3294,4010,724,2699,4695,2518,2014,5493,5175,1216,2985,156,3724,2985,156,3724,3748,156,2961,4179,156,2530,4562,156,2147,4995,156,1714,5687,156,1022,2985,156,3724,3748,398,2961,4179,869,2530,4562,1827,2147,4995,3552,1714,5687,5185,1022
scene-0038_CAM_FRONT_378dd188_740e48ba,scene-0038,scene-0038,1969,1896,10766,1969,1896,10766,3940,1896,8795,4965,1896,7770,5565,1896,7170,6188,1896,6547,7120,1896,5615,1969,1896,10766,3940,4397,8795,4965,7514,7770,5565,11882,7170,6188,20361,6547,7120,30700,5615,4559,6381,8176,4559,6381,8176,5351,6381,7384,5726,6381,7009,6065,6381,6670,6559,6381,6176,7345,6381,5390,4559,6381,8176,5351,9574,7384,5726,13395,7009,6065,18116,6670,6559,24768,6176,7345,31852,5390
scene-0038_CAM_FRONT_398ab542_ead06ddf,scene-0038,scene-0038,352,429,11384,352,429,11384,2228,429,9508,4725,429,7011,6356,429,5380,7590,429,4146,9064,429,2672,352,429,11384,2228,1206,9508,4725,2464,7011,6356,4915,5380,7590,13472,4146,9064,35433,2672,3011,1970,8725,3011,1970,8725,5566,1970,6170,6664,1970,5072,7294,1970,4442,8234,1970,3502,9337,1970,2399,3011,1970,8725,5566,3632,6170,6664,6008,5072,7294,10230,4442,8234,21067,3502,9337,37041,2399
scene-0038_CAM_FRONT_6060fa4c_50d37bba,scene-0038,scene-0038,744,736,9791,744,736,9791,2665,736,7870,4428,736,6107,5392,736,5143,6260,736,4275,7727,736,2808,744,736,9791,2665,1942,7870,4428,3897,6107,5392,6739,5143,6260,13383,4275,7727,21826,2808,3313,3209,7222,3313,3209,7222,5029,3209,5506,5617,3209,4918,6076,3209,4459,6830,3209,3705,8017,3209,2518,3313,3209,7222,5029,5314,5506,5617,7645,4918,6076,11136,4459,6830,16999,3705,8017,22145,2518
scene-0038_CAM_FRONT_70b93dd3_d65e5cdd,scene-0038,scene-0038,434,468,9454,434,468,9454,1184,468,8704,3048,468,6840,4063,468,5825,5548,468,4340,7963,468,1925,434,468,9454,1184,1209,8704,3048,2285,6840,4063,3922,5825,5548,8321,4340,7963,18366,1925,1723,1858,8165,1723,1858,8165,3624,1858,6264,4397,1858,5491,5213,1858,4675,6426,1858,3462,8247,1858,1641,1723,1858,8165,3624,3117,6264,4397,4548,5491,5213,6599,4675,6426,11801,3462,8247,19389,1641
scene-0038_CAM_FRONT_86958f43_aa7d1414,scene-0038,scene-0038,300,354,9589,300,354,9589,1873,354,8016,2984,354,6905,3902,354,5987,5705,354,4184,8392,354,1497,300,354,9589,1873,954,8016,2984,1903,6905,3902,3740,5987,5705,10002,4184,8392,24162,1497,2372,1582,7517,2372,1582,7517,3432,1582,6457,4253,1582,5636,5205,1582,4684,6715,1582,3174,8944,1582,945,2372,1582,7517,3432,2805,6457,4253,4539,5636,5205,7787,4684,6715,14939,3174,8944,25725,945
scene-0038_CAM_FRONT_abe76951_b3537c46,scene-0038,scene-0038,223,194,8544,223,194,8544,571,194,8196,1412,194,7355,2217,194,6550,3402,194,5365,5894,194,2873,223,194,8544,571,530,8196,1412,1040,7355,2217,2022,6550,3402,4830,5365,5894,13711,2873,894,839,7873,894,839,7873,1867,839,6900,2468,839,6299,3127,839,5640,4147,839,4620,6506,839,2261,894,839,7873,1867,1524,6900,2468,2471,6299,3127,3903,5640,4147,7589,4620,6506,15776,2261
scene-0039_CAM_FRONT_02b68afc_4b247d4d,scene-0039,scene-0039,1094,934,11121,1094,934,11121,3128,934,9087,5229,934,6986,6341,934,5874,7444,934,4771,8867,934,3348,1094,934,11121,3128,2097,9087,5229,3621,6986,6341,6327,5874,7444,14256,4771,8867,35750,3348,3800,3098,8415,3800,3098,8415,5847,3098,6368,6632,3098,5583,7169,3098,5046,7978,3098,4237,9148,3098,3067,3800,3098,8415,5847,4820,6368,6632,7336,5583,7169,11164,5046,7978,21135,4237,9148,38878,3067
scene-0039_CAM_FRONT_0f96fbf0_c1b68aa9,scene-0039,scene-0039,300,90,5132,300,90,5132,1667,90,3765,2768,90,2664,3218,90,2214,3611,90,1821,4006,90,1426,300,90,5132,1667,259,3765,2768,553,2664,3218,1045,2214,3611,3148,1821,4006,5346,1426,2058,489,3374,2058,489,3374,3031,489,2401,3329,489,2103,3534,489,1898,3741,489,1691,4142,489,1290,2058,489,3374,3031,762,2401,3329,1207,2103,3534,2306,1898,3741,4288,1691,4142,5359,1290
scene-0039_CAM_FRONT_15c59626_7c8ce823,scene-0039,scene-0039,878,690,9186,878,690,9186,3151,690,6913,5144,690,4920,6213,690,3851,7063,690,3001,8083,690,1981,878,690,9186,3151,2021,6913,5144,4599,4920,6213,9404,3851,7063,21608,3001,8083,37562,1981,3951,3596,6113,3951,3596,6113,5800,3596,4264,6408,3596,3656,6878,3596,3186,7449,3596,2615,8265,3596,1799,3951,3596,6113,5800,6979,4264,6408,11354,3656,6878,18046,3186,7449,29038,2615,8265,39389,1799
scene-0039_CAM_FRONT_23cd0004_b024c299,scene-0039,scene-0039,916,619,11139,916,619,11139,3007,619,9048,4601,619,7454,5860,619,6195,7175,619,4880,8275,619,3780,916,619,11139,3007,1471,9048,4601,2604,7454,5860,4657,6195,7175,11871,4880,8275,28988,3780,3754,2183,8301,3754,2183,8301,5242,2183,6813,6258,2183,5797,6913,2183,5142,7638,2183,4417,8516,2183,3539,3754,2183,8301,5242,3399,6813,6258,5374,5797,6913,8969,5142,7638,17738,4417,8516,30888,3539
scene-0039_CAM_FRONT_793bebc8_af15c54e,scene-0039,scene-0039,880,194,7896,880,194,7896,3545,194,5231,5439,194,3337,6086,194,2690,6552,194,2224,7087,194,1689,880,194,7896,3545,539,5231,5439,1289,3337,6086,2937,2690,6552,9592,2224,7087,21002,1689,4153,924,4623,4153,924,4623,5812,924,2964,6195,924,2581,6460,924,2316,6745,924,2031,7221,924,1555,4153,924,4623,5812,1828,2964,6195,3405,2581,6460,6642,2316,6745,13742,2031,7221,21510,1555
scene-0039_CAM_FRONT_9397c89e_3357eff7,scene-0039,scene-0039,356,736,11426,356,736,11426,1897,736,9885,4141,736,7641,5471,736,6311,7009,736,4773,9533,736,2249,356,736,11426,1897,1642,9885,4141,2940,7641,5471,5122,6311,7009,11453,4773,9533,26991,2249,2547,2517,9235,2547,2517,9235,4939,2517,6843,5770,2517,6012,6557,2517,5225,7949,2517,3833,9854,2517,1928,2547,2517,9235,4939,4010,6843,5770,5888,6012,6557,8716,5225,7949,16484,3833,9854,28787,1928
scene-0039_CAM_FRONT_d7f3a1ff_17dd14b1,scene-0039,scene-0039,948,738,12518,948,738,12518,2902,738,10564,5027,738,8439,6141,738,7325,7636,738,5830,10112,738,3354,948,738,12518,2902,1729,10564,5027,3000,8439,6141,5101,7325,7636,12777,5830,10112,32432,3354,3828,2540,9638,3828,2540,9638,5650,2540,7816,6482,2540,6984,7299,2540,6167,8516,2540,4950,10581,2540,2885,3828,2540,9638,5650,4011,7816,6482,6047,6984,7299,9769,6167,8516,19218,4950,10581,35470,2885
scene-0039_CAM_FRONT_edc5f9bd_3c693de8,scene-0039,scene-0039,949,929,11077,949,929,11077,3431,929,8595,6152,929,5874,7449,929,4577,8683,929,3343,10364,929,1662,949,929,11077,3431,2384,8595,6152,4884,5874,7449,9323,4577,8683,20446,3343,10364,39068,1662,4309,4192,7717,4309,4192,7717,6984,4192,5042,7738,4192,4288,8392,4192,3634,9312,4192,2714,10622,4192,1404,4309,4192,7717,6984,7175,5042,7738,10774,4288,8392,16553,3634,9312,27206,2714,10622,41191,1404
