clip_id,group,unit,B-R_btp,B-R_bfp,B-R_bfn,B-R_oracle_r0_btp,B-R_oracle_r0_bfp,B-R_oracle_r0_bfn,B-R_oracle_r0.4_btp,B-R_oracle_r0.4_bfp,B-R_oracle_r0.4_bfn,B-R_oracle_r0.8_btp,B-R_oracle_r0.8_bfp,B-R_oracle_r0.8_bfn,B-R_oracle_r1.2_btp,B-R_oracle_r1.2_bfp,B-R_oracle_r1.2_bfn,B-R_oracle_r2_btp,B-R_oracle_r2_bfp,B-R_oracle_r2_bfn,B-R_oracle_r4_btp,B-R_oracle_r4_bfp,B-R_oracle_r4_bfn,B-R_morph_r0_btp,B-R_morph_r0_bfp,B-R_morph_r0_bfn,B-R_morph_r0.4_btp,B-R_morph_r0.4_bfp,B-R_morph_r0.4_bfn,B-R_morph_r0.8_btp,B-R_morph_r0.8_bfp,B-R_morph_r0.8_bfn,B-R_morph_r1.2_btp,B-R_morph_r1.2_bfp,B-R_morph_r1.2_bfn,B-R_morph_r2_btp,B-R_morph_r2_bfp,B-R_morph_r2_bfn,B-R_morph_r4_btp,B-R_morph_r4_bfp,B-R_morph_r4_bfn,B-D_btp,B-D_bfp,B-D_bfn,B-D_oracle_r0_btp,B-D_oracle_r0_bfp,B-D_oracle_r0_bfn,B-D_oracle_r0.4_btp,B-D_oracle_r0.4_bfp,B-D_oracle_r0.4_bfn,B-D_oracle_r0.8_btp,B-D_oracle_r0.8_bfp,B-D_oracle_r0.8_bfn,B-D_oracle_r1.2_btp,B-D_oracle_r1.2_bfp,B-D_oracle_r1.2_bfn,B-D_oracle_r2_btp,B-D_oracle_r2_bfp,B-D_oracle_r2_bfn,B-D_oracle_r4_btp,B-D_oracle_r4_bfp,B-D_oracle_r4_bfn,B-D_morph_r0_btp,B-D_morph_r0_bfp,B-D_morph_r0_bfn,B-D_morph_r0.4_btp,B-D_morph_r0.4_bfp,B-D_morph_r0.4_bfn,B-D_morph_r0.8_btp,B-D_morph_r0.8_bfp,B-D_morph_r0.8_bfn,B-D_morph_r1.2_btp,B-D_morph_r1.2_bfp,B-D_morph_r1.2_bfn,B-D_morph_r2_btp,B-D_morph_r2_bfp,B-D_morph_r2_bfn,B-D_morph_r4_btp,B-D_morph_r4_bfp,B-D_morph_r4_bfn
2013_05_28_drive_0006_sync_000285,2,block002,3369,6366,77482,3369,6366,77482,10727,6366,70124,17415,6366,63436,24044,6366,56807,33364,6366,47487,46059,6366,34792,3369,6366,77482,10727,18446,70124,17415,29795,63436,24044,41539,56807,33364,60661,47487,46059,92819,34792,14420,24296,66431,14420,24296,66431,20349,24296,60502,26231,24296,54620,31328,24296,49523,37692,24296,43159,47953,24296,32898,14420,24296,66431,20349,34454,60502,26231,45289,54620,31328,55714,49523,37692,71596,43159,47953,99089,32898
2013_05_28_drive_0006_sync_000290,2,block002,3533,6214,77621,3533,6214,77621,10039,6214,71115,15738,6214,65416,21153,6214,60001,29201,6214,51953,41171,6214,39983,3533,6214,77621,10039,18041,71115,15738,30480,65416,21153,43150,60001,29201,64461,51953,41171,97550,39983,13182,24514,67972,13182,24514,67972,18009,24514,63145,23074,24514,58080,27351,24514,53803,33309,24514,47845,43453,24514,37701,13182,24514,67972,18009,35871,63145,23074,47460,58080,27351,59072,53803,33309,76846,47845,43453,103727,37701
2013_05_28_drive_0006_sync_000295,2,block002,4288,6202,71903,4288,6202,71903,12329,6202,63862,18980,6202,57211,24288,6202,51903,32717,6202,43474,43491,6202,32700,4288,6202,71903,12329,19215,63862,18980,31772,57211,24288,44436,51903,32717,63737,43474,43491,93709,32700,16134,25943,60057,16134,25943,60057,21439,25943,54752,26246,25943,49945,30866,25943,45325,36648,25943,39543,45696,25943,30495,16134,25943,60057,21439,37236,54752,26246,48475,49945,30866,58892,45325,36648,74617,39543,45696,100497,30495
2013_05_28_drive_0006_sync_000300,2,block002,4707,5899,65956,4707,5899,65956,15261,5899,55402,23012,5899,47651,28529,5899,42134,36260,5899,34403,47854,5899,22809,4707,5899,65956,15261,19185,55402,23012,32938,47651,28529,46846,42134,36260,66623,34403,47854,99362,22809,19924,26407,50739,19924,26407,50739,25614,26407,45049,30216,26407,40447,34305,26407,36358,40386,26407,30277,50555,26407,20108,19924,26407,50739,25614,38771,45049,30216,51036,40447,34305,61429,36358,40386,76818,30277,50555,107005,20108
2013_05_28_drive_0006_sync_000305,2,block002,4048,5730,62468,4048,5730,62468,13347,5730,53169,19751,5730,46765,24325,5730,42191,31420,5730,35096,43436,5730,23080,4048,5730,62468,13347,18113,53169,19751,29380,46765,24325,40397,42191,31420,57140,35096,43436,90676,23080,17225,23801,49291,17225,23801,49291,21917,23801,44599,25859,23801,40657,29594,23801,36922,35901,23801,30615,45760,23801,20756,17225,23801,49291,21917,33720,44599,25859,43693,40657,29594,52692,36922,35901,67166,30615,45760,99738,20756
2013_05_28_drive_0006_sync_000310,2,block002,4324,5337,131133,4324,5337,131133,13036,5337,122421,21193,5337,114264,27205,5337,108252,35436,5337,100021,50224,5337,85233,4324,5337,131133,13036,17101,122421,21193,26454,114264,27205,35555,108252,35436,49972,100021,50224,79120,85233,17348,21820,118109,17348,21820,118109,24231,21820,111226,28896,21820,106561,33319,21820,102138,40227,21820,95230,53486,21820,81971,17348,21820,118109,24231,29832,111226,28896,38168,106561,33319,45876,102138,40227,58948,95230,53486,87626,81971
2013_05_28_drive_0006_sync_000315,2,block002,4267,6118,130726,4267,6118,130726,13657,6118,121336,22486,6118,112507,28918,6118,106075,38489,6118,96504,52664,6118,82329,4267,6118,130726,13657,17183,121336,22486,26762,112507,28918,36703,106075,38489,53183,96504,52664,87097,82329,18417,22167,116576,18417,22167,116576,25612,22167,109381,30937,22167,104056,35969,22167,99024,44042,22167,90951,56226,22167,78767,18417,22167,116576,25612,30538,109381,30937,39617,104056,35969,48400,99024,44042,63336,90951,56226,96378,78767
2013_05_28_drive_0006_sync_000320,2,block002,3587,6070,125799,3587,6070,125799,11949,6070,117437,19650,6070,109736,26067,6070,103319,34567,6070,94819,52045,6070,77341,3587,6070,125799,11949,17668,117437,19650,29955,109736,26067,41771,103319,34567,60239,94819,52045,92414,77341,16109,23976,113277,16109,23976,113277,22616,23976,106770,27937,23976,101449,32344,23976,97042,40208,23976,89178,56022,23976,73364,16109,23976,113277,22616,34575,106770,27937,45184,101449,32344,55115,97042,40208,70279,89178,56022,100716,73364
2013_05_28_drive_0006_sync_000325,2,block002,3840,6022,118389,3840,6022,118389,10706,6022,111523,16497,6022,105732,21769,6022,100460,28884,6022,93345,43436,6022,78793,3840,6022,118389,10706,17712,111523,16497,29713,105732,21769,41660,100460,28884,60887,93345,43436,92082,78793,13905,23546,108324,13905,23546,108324,18854,23546,103375,23470,23546,98759,27192,23546,95037,33334,23546,88895,46911,23546,75318,13905,23546,108324,18854,34103,103375,23470,45069,98759,27192,55647,95037,33334,71271,88895,46911,99775,75318
2013_05_28_drive_0006_sync_000330,2,block002,2822,5470,114123,2822,5470,114123,8663,5470,108282,14018,5470,102927,19445,5470,97500,29682,5470,87263,49481,5470,67464,2822,5470,114123,8663,17175,108282,14018,30429,102927,19445,45117,97500,29682,71677,87263,49481,113935,67464,11631,23537,105314,11631,23537,105314,16457,23537,100488,21553,23537,95392,26871,23537,90074,36517,23537,80428,53777,23537,63168,11631,23537,105314,16457,35732,100488,21553,49953,95392,26871,64644,90074,36517,87166,80428,53777,122876,63168
2013_05_28_drive_0006_sync_000335,2,block002,3120,6623,123604,3120,6623,123604,10026,6623,116698,17276,6623,109448,24416,6623,102308,35123,6623,91601,55033,6623,71691,3120,6623,123604,10026,20915,116698,17276,37421,109448,24416,56128,102308,35123,84998,91601,55033,115051,71691,13744,28991,112980,13744,28991,112980,20406,28991,106318,26748,28991,99976,32699,28991,94025,41725,28991,84999,59969,28991,66755,13744,28991,112980,20406,44711,106318,26748,62076,99976,32699,77823,94025,41725,97773,84999,59969,120782,66755
2013_05_28_drive_0006_sync_000340,3,block003,3099,7668,119171,3099,7668,119171,9317,7668,112953,15542,7668,106728,21459,7668,100811,31056,7668,91214,52196,7668,70074,3099,7668,119171,9317,23269,112953,15542,41074,106728,21459,60541,100811,31056,88340,91214,52196,118615,70074,12164,32290,110106,12164,32290,110106,17834,32290,104436,23280,32290,98990,28302,32290,93968,38801,32290,83469,56859,32290,65411,12164,32290,110106,17834,48796,104436,23280,66499,98990,28302,81991,93968,38801,100683,83469,56859,122872,65411
2013_05_28_drive_0006_sync_000345,3,block003,3288,7810,115151,3288,7810,115151,10366,7810,108073,17104,7810,101335,23193,7810,95246,34220,7810,84219,55899,7810,62540,3288,7810,115151,10366,22651,108073,17104,39532,101335,23193,58638,95246,34220,85969,84219,55899,114838,62540,13680,31332,104759,13680,31332,104759,19668,31332,98771,25218,31332,93221,31013,31332,87426,41982,31332,76457,59918,31332,58521,13680,31332,104759,19668,47327,98771,25218,64615,93221,31013,79334,87426,41982,98879,76457,59918,118487,58521
2013_05_28_drive_0006_sync_000350,3,block003,5461,5748,104878,5461,5748,104878,14864,5748,95475,22085,5748,88254,28402,5748,81937,38348,5748,71991,53839,5748,56500,5461,5748,104878,14864,19279,95475,22085,33344,88254,28402,49004,81937,38348,74182,71991,53839,103299,56500,18959,26612,91380,18959,26612,91380,24963,26612,85376,30606,26612,79733,35903,26612,74436,43930,26612,66409,56199,26612,54140,18959,26612,91380,24963,39527,85376,30606,54121,79733,35903,67693,74436,43930,86583,66409,56199,107042,54140
2013_05_28_drive_0006_sync_000355,3,block003,4078,4908,93389,4078,4908,93389,12521,4908,84946,19388,4908,78079,24731,4908,72736,33419,4908,64048,47199,4908,50268,4078,4908,93389,12521,16524,84946,19388,27986,78079,24731,40216,72736,33419,61136,64048,47199,92872,50268,16401,22892,81066,16401,22892,81066,21861,22892,75606,26446,22892,71021,31074,22892,66393,39174,22892,58293,49903,22892,47564,16401,22892,81066,21861,32966,75606,26446,44454,71021,31074,55746,66393,39174,73505,58293,49903,96937,47564
2013_05_28_drive_0006_sync_000360,3,block003,4080,3988,83486,4080,3988,83486,12404,3988,75162,18724,3988,68842,22983,3988,64583,28397,3988,59169,40362,3988,47204,4080,3988,83486,12404,13484,75162,18724,23279,68842,22983,33059,64583,28397,49531,59169,40362,75465,47204,16018,18328,71548,16018,18328,71548,20754,18328,66812,24189,18328,63377,26972,18328,60594,32370,18328,55196,41905,18328,45661,16018,18328,71548,20754,27040,66812,24189,36062,63377,26972,44864,60594,32370,58968,55196,41905,79493,45661
2013_05_28_drive_0006_sync_000365,3,block003,4483,2739,72618,4483,2739,72618,11485,2739,65616,15447,2739,61654,18875,2739,58226,24420,2739,52681,32694,2739,44407,4483,2739,72618,11485,10873,65616,15447,19684,61654,18875,28384,58226,24420,42206,52681,32694,59202,44407,13815,15156,63286,13815,15156,63286,17007,15156,60094,20063,15156,57038,23020,15156,54081,27599,15156,49502,33727,15156,43374,13815,15156,63286,17007,22831,60094,20063,30960,57038,23020,38489,54081,27599,48660,49502,33727,63039,43374
2013_05_28_drive_0006_sync_000370,3,block003,2787,3127,67144,2787,3127,67144,8123,3127,61808,12270,3127,57661,15089,3127,54842,20162,3127,49769,31592,3127,38339,2787,3127,67144,8123,9768,61808,12270,17867,57661,15089,26110,54842,20162,38208,49769,31592,59237,38339,10362,13329,59569,10362,13329,59569,13552,13329,56379,16050,13329,53881,18678,13329,51253,23762,13329,46169,34101,13329,35830,10362,13329,59569,13552,20933,56379,16050,28324,53881,18678,35077,51253,23762,45164,46169,34101,63776,35830
2013_05_28_drive_0006_sync_000375,3,block003,1512,3018,63108,1512,3018,63108,5589,3018,59031,10661,3018,53959,15155,3018,49465,20536,3018,44084,31077,3018,33543,1512,3018,63108,5589,10526,59031,10661,18957,53959,15155,27741,49465,20536,41418,44084,31077,71939,33543,8002,14603,56618,8002,14603,56618,12759,14603,51861,16437,14603,48183,19221,14603,45399,23720,14603,40900,34370,14603,30250,8002,14603,56618,12759,22439,51861,16437,30526,48183,19221,37910,45399,23720,49828,40900,34370,80665,30250
2013_05_28_drive_0006_sync_000380,3,block003,1159,2656,58633,1159,2656,58633,4530,2656,55262,8883,2656,50909,12642,2656,47150,18354,2656,41438,29576,2656,30216,1159,2656,58633,4530,9254,55262,8883,16817,50909,12642,25659,47150,18354,40588,41438,29576,70630,30216,6377,12953,53415,6377,12953,53415,10542,12953,49250,13909,12953,45883,17024,12953,42768,21973,12953,37819,32804,12953,26988,6377,12953,53415,10542,20140,49250,13909,28687,45883,17024,36724,42768,21973,49635,37819,32804,78840,26988
2013_05_28_drive_0006_sync_000385,3,block003,1001,2628,55920,1001,2628,55920,5097,2628,51824,10122,2628,46799,14457,2628,42464,21336,2628,35585,33224,2628,23697,1001,2628,55920,5097,9191,51824,10122,17592,46799,14457,27053,42464,21336,43928,35585,33224,76553,23697,7579,13218,49342,7579,13218,49342,12035,13218,44886,15962,13218,40959,19583,13218,37338,25486,13218,31435,35806,13218,21115,7579,13218,49342,12035,21239,44886,15962,30338,40959,19583,39568,37338,25486,55366,31435,35806,83416,21115
2013_05_28_drive_0006_sync_000390,3,block003,1159,2127,53043,1159,2127,53043,4391,2127,49811,7897,2127,46305,11875,2127,42327,19306,2127,34896,32156,2127,22046,1159,2127,53043,4391,8719,49811,7897,17809,46305,11875,28455,42327,19306,47298,34896,32156,78159,22046,6032,12917,48170,6032,12917,48170,9589,12917,44613,13379,12917,40823,17291,12917,36911,24202,12917,30000,34798,12917,19404,6032,12917,48170,9589,21888,44613,13379,31988,40823,17291,42200,36911,24202,58587,30000,34798,84392,19404
2013_05_28_drive_0006_sync_000395,3,block003,775,2372,48924,775,2372,48924,4080,2372,45619,8366,2372,41333,12817,2372,36882,20336,2372,29363,30902,2372,18797,775,2372,48924,4080,8238,45619,8366,17610,41333,12817,29722,36882,20336,48675,29363,30902,77112,18797,6008,12596,43691,6008,12596,43691,10278,12596,39421,14308,12596,35391,18359,12596,31340,24231,12596,25468,32699,12596,17000,6008,12596,43691,10278,22351,39421,14308,33571,35391,18359,43682,31340,24231,59466,25468,32699,83238,17000
2013_05_28_drive_0006_sync_000400,3,block003,1065,3034,44602,1065,3034,44602,5480,3034,40187,10918,3034,34749,16341,3034,29326,24905,3034,20762,34541,3034,11126,1065,3034,44602,5480,9122,40187,10918,18070,34749,16341,31123,29326,24905,56046,20762,34541,90010,11126,8257,13527,37410,8257,13527,37410,13326,13527,32341,18197,13527,27470,22658,13527,23009,29410,13527,16257,35884,13527,9783,8257,13527,37410,13326,22918,32341,18197,35844,27470,22658,49123,23009,29410,69481,16257,35884,96967,9783
2013_05_28_drive_0006_sync_000405,3,block003,1473,2513,42013,1473,2513,42013,5662,2513,37824,11132,2513,32354,16904,2513,26582,25938,2513,17548,34984,2513,8502,1473,2513,42013,5662,8335,37824,11132,17229,32354,16904,30110,26582,25938,54629,17548,34984,84999,8502,8409,12730,35077,8409,12730,35077,13771,12730,29715,18854,12730,24632,23693,12730,19793,30142,12730,13344,36097,12730,7389,8409,12730,35077,13771,21986,29715,18854,34499,24632,23693,47664,19793,30142,67062,13344,36097,91072,7389
2013_05_28_drive_0006_sync_000410,3,block003,2125,2336,37305,2125,2336,37305,7764,2336,31666,13875,2336,25555,19898,2336,19532,27417,2336,12013,33547,2336,5883,2125,2336,37305,7764,8286,31666,13875,17995,25555,19898,30786,19532,27417,55812,12013,33547,84535,5883,11007,12443,28423,11007,12443,28423,16546,12443,22884,21886,12443,17544,26079,12443,13351,30168,12443,9262,34611,12443,4819,11007,12443,28423,16546,22469,22884,21886,35138,17544,26079,48575,13351,30168,68000,9262,34611,89324,4819
2013_05_28_drive_0006_sync_000415,3,block003,3158,1877,32512,3158,1877,32512,9361,1877,26309,14445,1877,21225,18767,1877,16903,25109,1877,10561,32428,1877,3242,3158,1877,32512,9361,6941,26309,14445,14734,21225,18767,24890,16903,25109,44642,10561,32428,77941,3242,11908,10014,23762,11908,10014,23762,16364,10014,19306,20308,10014,15362,23727,10014,11943,28367,10014,7303,33330,10014,2340,11908,10014,23762,16364,18273,19306,20308,28399,15362,23727,39152,11943,28367,57534,7303,33330,81735,2340
2013_05_28_drive_0006_sync_000420,3,block003,3271,1638,28460,3271,1638,28460,8624,1638,23107,12937,1638,18794,16258,1638,15473,20821,1638,10910,26029,1638,5702,3271,1638,28460,8624,6338,23107,12937,11918,18794,16258,18307,15473,20821,31550,10910,26029,52078,5702,11023,8767,20708,11023,8767,20708,14473,8767,17258,17408,8767,14323,19904,8767,11827,23072,8767,8659,26476,8767,5255,11023,8767,20708,14473,14313,17258,17408,20531,14323,19904,27319,11827,23072,40312,8659,26476,55161,5255
2013_05_28_drive_0006_sync_000425,3,block003,1880,898,27400,1880,898,27400,5232,898,24048,8685,898,20595,11840,898,17440,15250,898,14030,19324,898,9956,1880,898,27400,5232,2911,24048,8685,5214,20595,11840,7888,17440,15250,13818,14030,19324,23723,9956,6987,3970,22293,6987,3970,22293,10042,3970,19238,12705,3970,16575,14514,3970,14766,16975,3970,12305,19879,3970,9401,6987,3970,22293,10042,6220,19238,12705,8936,16575,14514,12120,14766,16975,18239,12305,19879,25345,9401
2013_05_28_drive_0006_sync_000485,3,block003,2537,4583,139254,2537,4583,139254,10286,4583,131505,19168,4583,122623,26875,4583,114916,35786,4583,106005,46392,4583,95399,2537,4583,139254,10286,14677,131505,19168,24825,122623,26875,36072,114916,35786,54909,106005,46392,84875,95399,15126,19994,126665,15126,19994,126665,22815,19994,118976,29123,19994,112668,33821,19994,107970,40342,19994,101449,48406,19994,93385,15126,19994,126665,22815,29463,118976,29123,39954,112668,33821,50228,107970,40342,65073,101449,48406,91763,93385
2013_05_28_drive_0006_sync_000490,3,block003,4430,5305,137710,4430,5305,137710,14420,5305,127720,22946,5305,119194,29299,5305,112841,38475,5305,103665,54206,5305,87934,4430,5305,137710,14420,16774,127720,22946,29682,119194,29299,44203,112841,38475,69316,103665,54206,119819,87934,19319,23564,122821,19319,23564,122821,26032,23564,116108,31381,23564,110759,36368,23564,105772,43380,23564,98760,60100,23564,82040,19319,23564,122821,26032,35710,116108,31381,49158,110759,36368,62593,105772,43380,85437,98760,60100,132173,82040
2013_05_28_drive_0006_sync_000495,4,block004,4536,7203,136177,4536,7203,136177,13945,7203,126768,21952,7203,118761,28586,7203,112127,38355,7203,102358,57465,7203,83248,4536,7203,136177,13945,21983,126768,21952,37104,118761,28586,53720,112127,38355,81956,102358,57465,130904,83248,18466,30187,122247,18466,30187,122247,25060,30187,115653,30677,30187,110036,36059,30187,104654,43849,30187,96864,63043,30187,77670,18466,30187,122247,25060,44030,115653,30677,59476,110036,36059,74538,104654,43849,98677,96864,63043,141538,77670
2013_05_28_drive_0006_sync_000500,4,block004,4335,7749,130214,4335,7749,130214,13449,7749,121100,21826,7749,112723,30636,7749,103913,43756,7749,90793,64575,7749,69974,4335,7749,130214,13449,24783,121100,21826,40495,112723,30636,55292,103913,43756,83113,90793,64575,136413,69974,18070,33915,116479,18070,33915,116479,25759,33915,108790,33683,33915,100866,40723,33915,93826,50461,33915,84088,69886,33915,64663,18070,33915,116479,25759,46669,108790,33683,60668,100866,40723,75569,93826,50461,101280,84088,69886,146463,64663
2013_05_28_drive_0006_sync_000505,4,block004,3691,5840,116985,3691,5840,116985,12414,5840,108262,21554,5840,99122,30316,5840,90360,42618,5840,78058,60848,5840,59828,3691,5840,116985,12414,19293,108262,21554,31651,99122,30316,45286,90360,42618,73631,78058,60848,128341,59828,17095,25587,103581,17095,25587,103581,25120,25587,95556,33310,25587,87366,39954,25587,80722,48594,25587,72082,65061,25587,55615,17095,25587,103581,25120,36743,95556,33310,50036,87366,39954,65035,80722,48594,94260,72082,65061,137184,55615
2013_05_28_drive_0006_sync_000510,4,block004,4064,4882,106969,4064,4882,106969,12897,4882,98136,21920,4882,89113,30205,4882,80828,40466,4882,70567,56938,4882,54095,4064,4882,106969,12897,15009,98136,21920,25654,89113,30205,38283,80828,40466,65098,70567,56938,112258,54095,17620,19979,93413,17620,19979,93413,25494,19979,85539,32696,19979,78337,38098,19979,72935,45905,19979,65128,60535,19979,50498,17620,19979,93413,25494,30092,85539,32696,42429,78337,38098,56793,72935,45905,82174,65128,60535,122102,50498
2013_05_28_drive_0006_sync_000515,4,block004,2625,3105,106124,2625,3105,106124,8259,3105,100490,15423,3105,93326,22818,3105,85931,31057,3105,77692,47186,3105,61563,2625,3105,106124,8259,9684,100490,15423,17632,93326,22818,28399,85931,31057,53493,77692,47186,101981,61563,11533,13367,97216,11533,13367,97216,18509,13367,90240,24798,13367,83951,29161,13367,79588,36139,13367,72610,49910,13367,58839,11533,13367,97216,18509,21239,90240,24798,32239,83951,29161,45586,79588,36139,68911,72610,49910,115087,58839
2013_05_28_drive_0006_sync_000520,4,block004,3006,3446,105908,3006,3446,105908,10042,3446,98872,17734,3446,91180,23465,3446,85449,31463,3446,77451,44352,3446,64562,3006,3446,105908,10042,12611,98872,17734,22597,91180,23465,34406,85449,31463,56702,77451,44352,108631,64562,13732,17611,95182,13732,17611,95182,20237,17611,88677,25332,17611,83582,29597,17611,79317,36044,17611,72870,46027,17611,62887,13732,17611,95182,20237,26863,88677,25332,38308,83582,29597,50176,79317,36044,71078,72870,46027,123459,62887
2013_05_28_drive_0006_sync_000525,4,block004,1503,4125,93004,1503,4125,93004,6446,4125,88061,11973,4125,82534,17290,4125,77217,24635,4125,69872,36531,4125,57976,1503,4125,93004,6446,15870,88061,11973,30360,82534,17290,47414,77217,24635,82250,69872,36531,158513,57976,9301,23125,85206,9301,23125,85206,14196,23125,80311,19085,23125,75422,22983,23125,71524,28829,23125,65678,38584,23125,55923,9301,23125,85206,14196,37182,80311,19085,53518,75422,22983,71830,71524,28829,107096,65678,38584,176477,55923
