clip_id,frame,n_valid,s_frame,mad_log,moge_mask_fraction,lingbot_conf_fraction,fov_x_deg
08_000000_000020_s5,0,60584,23.722951768913212,0.02208182195492503,0.9572531715388858,0.7627488341774056,88.31484985351562
08_000000_000020_s5,1,63653,23.712337183167243,0.028828394072602848,0.9556611342325628,0.8022865165722308,89.9261474609375
08_000000_000020_s5,2,65286,24.807622704802252,0.038904669292204375,0.958168279596851,0.8211402497116783,86.14887237548828
08_000000_000020_s5,3,61364,23.957654628829047,0.04481992889418307,0.9537557037557037,0.7723888081030938,86.41513061523438
08_000000_000020_s5,4,61149,23.712441001827038,0.03690481348755226,0.9515619515619516,0.7694554480268766,86.95299530029297
08_000025_000045_s5,0,56032,18.424308426556426,0.033279065336972335,0.9508098079526651,0.7024018452589881,86.9516830444336
08_000025_000045_s5,1,55966,18.026191039862912,0.0360540822043085,0.9485283056711629,0.7016120944692373,86.57510375976562
08_000025_000045_s5,2,55366,18.54745767019052,0.03177135098650807,0.9455071955071955,0.6941031941031941,87.6307144165039
08_000025_000045_s5,3,52256,19.066557634083047,0.03788410573391521,0.9431755503184075,0.6550669407812265,84.4678955078125
08_000025_000045_s5,4,52381,18.912009622501845,0.036172537785871484,0.9405305119590834,0.6568344782630496,85.62747192382812
08_000050_000070_s5,0,56657,21.716959205969655,0.052734838201601075,0.9385624028481171,0.7106378177806749,86.98470306396484
08_000050_000070_s5,1,56650,21.30356007628735,0.029589848008343855,0.9419595848167277,0.7107631750488893,84.3058090209961
08_000050_000070_s5,2,51012,20.844546827070545,0.028220736666105584,0.9494935566364138,0.6396103896103896,86.32679748535156
08_000050_000070_s5,3,53020,20.371375363372085,0.027716401397628987,0.9811086596800882,0.6667000952715239,86.8270263671875
08_000050_000070_s5,4,50690,21.349607780612246,0.028874197696103998,0.95572381286667,0.6378052449481021,86.61341094970703
08_000075_000095_s5,0,55154,25.97738801345609,0.04492400034302402,0.937735044877902,0.7038935967507396,88.04373931884766
08_000075_000095_s5,1,51813,24.80951217678894,0.0533544673973263,0.935290578147721,0.6638294138294139,89.46905517578125
08_000075_000095_s5,2,53422,27.271641549556207,0.05415909281950437,0.9424860853432282,0.6798751441608585,88.645751953125
08_000075_000095_s5,3,53886,26.761927320467713,0.07424515359920303,0.9315423958281102,0.6864187935616507,89.5495834350586
08_000075_000095_s5,4,54334,26.3303291363743,0.04562955607405872,0.952113523542095,0.6945043373614802,90.41717529296875
08_000100_000120_s5,0,59900,28.272159049326703,0.022084672319310883,0.9616406759263902,0.7579100436243293,90.4554443359375
08_000100_000120_s5,1,57630,28.74186606862436,0.021161669286899443,0.9688361831218975,0.7273855488141202,89.72120666503906
08_000100_000120_s5,2,60220,31.009482301311735,0.02850377301622764,0.978914907486336,0.7578097578097578,89.77998352050781
08_000100_000120_s5,3,57504,27.609922329215113,0.02279860055880123,0.97999297999298,0.7229604372461516,93.79417419433594
08_000100_000120_s5,4,60278,27.605412792699724,0.024931721710860666,0.9881412024269167,0.7557538986110415,93.16715240478516
08_000125_000145_s5,0,63935,25.104306651734927,0.03443092752547949,0.9880534523391666,0.8063230206087348,93.96236419677734
08_000125_000145_s5,1,67852,25.29036951546717,0.053206290188198,0.9755177255177255,0.8654164368450082,94.50621795654297
08_000125_000145_s5,2,67701,24.607954319267506,0.04673737221636243,0.9820739106453392,0.8516647445218873,93.40000915527344
08_000125_000145_s5,3,67251,24.017099355722404,0.05357614583227832,0.971155292583864,0.8527553527553527,95.26567077636719
08_000125_000145_s5,4,66780,24.356220747447047,0.13265501456983353,0.9750288321716893,0.8469387755102041,95.35870361328125
08_000150_000170_s5,0,62085,25.79157927852349,0.037981809116884424,0.9705410419696134,0.7831319259890689,92.88603973388672
08_000150_000170_s5,1,61727,23.704871067110975,0.026774866229734684,0.9705159705159705,0.7819034247605676,97.0118179321289
08_000150_000170_s5,2,61735,23.313257444598335,0.027839810891023387,0.9717820789249361,0.7757609186180615,96.03218841552734
08_000150_000170_s5,3,63459,24.48072621367824,0.03950972887629245,0.9741011883869026,0.7980494409065838,93.91056060791016
08_000150_000170_s5,4,65097,24.224598955246,0.03843772790105193,0.9768841197412625,0.8257032542746828,93.20638275146484
08_000175_000195_s5,0,65071,26.413061143529887,0.031600032347519846,0.9777992277992278,0.826217219074362,93.7509536743164
08_000175_000195_s5,1,66210,26.78074975944717,0.046068572004798636,0.9717570074712932,0.8379631951060522,93.61782836914062
08_000175_000195_s5,2,65061,26.34393865411932,0.04304370723521522,0.976382690668405,0.8241112169683599,95.68807220458984
08_000175_000195_s5,3,64902,24.76782392644557,0.04166362250881095,0.9826505540791255,0.8249009677581106,98.04499053955078
08_000175_000195_s5,4,67182,26.15774492454884,0.034584802770324385,0.987890487890488,0.848129669558241,95.8202896118164
08_000200_000220_s5,0,64579,25.567983179419514,0.03630125858641042,0.9900466329037758,0.8168655668655669,94.83902740478516
08_000200_000220_s5,1,60402,26.36488060762426,0.05307898088900487,0.9719575791004362,0.7799854585568872,93.98316955566406
08_000200_000220_s5,2,61305,25.942264959939916,0.02164272461840877,0.9607381035952465,0.792257935115078,92.41840362548828
08_000200_000220_s5,3,56723,25.606155934571014,0.05198420937420378,0.9603369603369604,0.7313217670360528,95.24574279785156
08_000200_000220_s5,4,58746,25.186160007911397,0.04417180169389523,0.9720453291881863,0.7415133129418844,94.63137817382812
08_000225_000245_s5,0,60568,27.395295460178446,0.036454695797918824,0.9783633355061927,0.7614701900416186,89.58087158203125
08_000225_000245_s5,1,61866,25.546020900321547,0.05869055298525194,0.9816727673870531,0.7846236774808203,93.11101531982422
08_000225_000245_s5,2,58053,28.096914373342177,0.04468490083783916,0.9842551271122699,0.7283633355061927,90.14665222167969
08_000225_000245_s5,3,61961,28.126376309237642,0.04507697460941573,0.9940706012134584,0.7783934212505641,89.92562103271484
08_000225_000245_s5,4,58702,26.920428499552774,0.043407112702072315,0.9905104547961691,0.742979992979993,89.94935607910156
08_000250_000270_s5,0,62084,23.193373018538416,0.03797359395888744,0.9984204984204984,0.7789951361379933,91.65862274169922
08_000250_000270_s5,1,64646,22.549741972477072,0.05527654780860658,0.9943213157498871,0.8111492754349897,91.84413146972656
08_000250_000270_s5,2,64520,20.786938583903275,0.059419518107393765,0.9885924885924886,0.8089429875144161,94.5360336303711
08_000250_000270_s5,3,58306,20.99204757893279,0.031429710708199776,0.9768590482876197,0.7332397332397332,93.93966674804688
08_000250_000270_s5,4,55084,20.802090034740093,0.04488328912224948,0.9707040064182921,0.6907436193150479,91.1435775756836
08_000275_000295_s5,0,64970,23.526050695711678,0.04036278779291691,0.9698641127212556,0.8209396780825352,94.22190856933594
08_000275_000295_s5,1,61195,25.6830419921875,0.042426694120084374,0.9709045780474352,0.7728400942686657,93.49466705322266
08_000275_000295_s5,2,60647,24.38395207683308,0.025388228556346704,0.9657398585970014,0.766171087599659,96.43769073486328
08_000275_000295_s5,3,60838,24.629214418976545,0.02974864769815011,0.9660031088602518,0.765632051346337,94.97073364257812
08_000275_000295_s5,4,60094,26.187919050075017,0.040320900556411576,0.9652384295241438,0.754688361831219,91.58377075195312
08_000300_000320_s5,0,60895,26.924572786114776,0.02268776206262224,0.9685478614050043,0.7705711277139848,95.30300903320312
08_000300_000320_s5,1,60799,27.409970434725167,0.0166297429733393,0.9686230757659329,0.7688913403199118,92.37397766113281
08_000300_000320_s5,2,62246,28.525842901034935,0.042096401854172294,0.9678458607030036,0.7861655718798576,91.21987915039062
08_000300_000320_s5,3,61402,27.94711442338452,0.042279580392134086,0.9684726470440757,0.7748708820137391,92.16226959228516
08_000300_000320_s5,4,65937,27.439585563882936,0.04654432484511073,0.9812089454946598,0.8333375119089405,93.60054016113281
08_000325_000345_s5,0,60692,26.570950725885833,0.047835849365662764,0.9867497367497368,0.7619340119340119,91.6307601928711
08_000325_000345_s5,1,65297,27.604032409301684,0.033155848013753264,0.9891565962994534,0.8190342476056762,92.19609069824219
08_000325_000345_s5,2,65795,26.221028208892616,0.033029550291820975,0.991901920473349,0.8252268966554681,91.7975082397461
08_000325_000345_s5,3,64289,26.156375273323604,0.03972548165104328,0.9963521034949606,0.8062603419746277,92.51395416259766
08_000325_000345_s5,4,66008,26.266266860821585,0.04444023415371223,0.9982700696986412,0.8274707917565061,90.41477966308594
08_000350_000370_s5,0,66721,27.892786855916036,0.03760832550305393,0.999686606829464,0.8365842651556937,91.28092193603516
